layer,expert,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
28,12,0.0,0.01623919851932991,0.0,0.0,-0.012179398889497432,0.0
29,242,0.006210162244945897,0.0008487350310607316,2.5429653716102507e-08,0.004824645096293668,0.005573610971650348,7.316962314926016
30,94,0.01471179730102817,0.0024729802510827827,-9.292638125657504e-08,-0.0025541867312183796,0.012857062112716082,5.949015277674645
31,70,0.004802872963095351,0.8265167490478824,-3.305151517452032e-05,-0.008326042341523815,-0.6150846888228165,0.005810980804227231
32,161,0.029834612938866446,0.015920442406525608,-1.166027345789189e-06,-0.002454896551315486,0.01789428113397224,1.8739813992080772
33,123,0.08654974274929712,0.174132255179351,-1.893738044600468e-05,-0.0012565358912747758,-0.044049448635216135,0.4970345250491154
34,44,0.1633376218139931,0.3867383142782143,0.0019340949947945774,0.03061782758655402,-0.1267161138946676,0.42234662505165677
35,202,0.033486835365202715,0.017462483927699873,2.8384204711073835e-06,0.004853964591984595,0.02038997241942781,1.9176444486323372
36,222,0.05010632608174944,0.009368782904803167,-2.1454090983752394e-06,-0.004570191330976546,0.04307973890314706,5.348221491044778
37,143,0.030599484677978926,0.0040195922101375,1.8052716768579558e-05,0.146773097592665,0.027584790520375803,7.612584329622733
38,197,0.0988008488833694,0.008383412604372436,6.324726655293489e-06,0.00763590019788201,0.09251328943009007,11.785278088311406
39,130,0.0,0.0,0.0,0.0,0.0,0.0
32,90,0.007912354017731908,0.11492778921047407,1.1953142120546545e-06,0.0013144719417959778,-0.07828348789012364,0.06884630838215028
26,66,0.07588597280719185,0.05322310683733388,0.0012082467437721789,0.29915337381862034,0.03596864267919144,1.4258087758329634
32,14,0.07053542890769059,0.002930775858710417,-4.5312049934409515e-07,-0.002191915426675992,0.06833734701365778,24.06715227777945
24,209,0.09291691978203434,0.028048492864969625,-1.2351039572422451e-05,-0.004739136072849028,0.07188055013330713,3.3127241533454224
22,197,0.027110390569833272,0.021779993576546638,1.226281739263868e-06,0.0020768098718155392,0.010775395387423295,1.2447382260838604
29,190,0.2490190580394333,0.08557874535523291,0.00017263736754102865,0.008100956570926243,0.18483499902300862,2.9098236601022642
31,76,0.006200663090938649,0.005522407567896674,1.3834907349519199e-05,0.4040263263579931,0.0020588574150161437,1.1228188092928975
11,50,0.07226702650103022,0.07651553209547277,0.0027936017140746117,0.5052132128848216,0.014880377429425641,0.944475252552829
26,176,0.04769271643569354,0.025244810516980035,0.0008062422566581517,0.6696399912065407,0.028759108547958514,1.8892087307102385
30,229,5.71304775445805,4.1546399455058625,11.254590768367052,0.47416387284030703,2.5970677953286536,1.375100569337318
32,121,5.157688934223536,0.013396573485741853,-0.00010994870171998627,-0.0015912603044753025,5.14764150410923,385.00060775450754
29,194,4.326182897136072,3.362403108129669,3.5111531019210815,0.24137657051707692,1.8043805660388208,1.2866342190425875
25,168,3.8192364322006602,3.000133908780002,4.32381546497345,0.3773548763293188,1.569136000615659,1.2730219877926954
24,153,3.8117000803770726,3.175062710600778,4.391861915588379,0.3628922122624517,1.430403047426489,1.2005117466340156
26,134,3.3177516621026486,2.6679413153157987,2.6805750131607056,0.30283622029102675,1.3167956756157997,1.2435624588349274
28,149,3.3851063904038567,2.3688720148311404,1.941779911518097,0.24215089793656502,1.6084523792805014,1.4289950530078457
31,132,3.220586160417821,2.389357461428403,2.1221354007720947,0.27577636337465167,1.428568064346519,1.3478879625199094
35,132,1.9527697736046403,0.0019966408568479273,1.1861318171213497e-05,0.00304215934240474,1.9512722929620043,978.0275535929014
34,113,2.2025791330659614,0.44353946103661046,0.0890461765229702,0.09114891251844219,1.8699245372885036,4.965914707821659
37,155,2.43977418593325,0.916278825699371,0.17952512949705124,0.080305994768089,1.7525650666587218,2.66269842486906
28,210,1.5404515460874453,0.007354386358917348,2.408499994999147e-05,0.0021259456902106033,1.5349357563182573,209.46024191537816
