layer,expert,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive
38,197,0.002748627681285143,-0.0007951820152811706,0.002748627681285143,0.000994307091587221,-0.0003920767183531017,0.000994307091587221,0.0047035194002091885,0.0019163084216415882,0.0032662880839779973,0.001701482789716874,0.0009448653300389063,0.0009928337921876942,-0.002672997236251831,0.007342181801795958,0.8282
39,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,90,0.0012199473567306995,-0.007124630268663168,0.0012199473567306995,0.00044131197412421847,-0.0035129084933201186,0.00044131197412421847,0.0012977385194972157,-0.006876147352159023,0.0012977385194972157,0.0004694526733277563,-0.0033903901709768946,0.0004694526733277563,-0.005154188573360443,0.00720355212688446,0.641
26,66,0.014809897169470787,0.002543126931414008,0.012902551970910281,0.005357431958335385,0.001253927833455376,0.004416986083243853,0.005657708737999201,-0.00366285745985806,0.005657708737999201,0.002046657667981188,-0.0018060281860732528,0.002046657667981188,-0.0008742280863225443,0.02463257044553756,0.9658
32,14,0.0008969259215518832,0.0015307730063796043,-0.00025115383323282003,0.00032446002436039764,0.0007547711660362533,-0.00024161835016679235,-0.004018998239189386,-0.004188715014606714,-0.004018998239189386,-0.0014538594941436896,-0.0020653103383665695,-0.0014538594941436896,-0.008644271027296781,0.00742719746381044,0.421
24,209,0.0057289935648441315,0.00029480873490683734,0.0055078870136640035,0.002072444721403186,0.00014535997935420024,0.001963424736887536,0.0029495430644601583,0.005829532630741596,-0.0014226064085960388,0.0010669875756193386,0.0028743406911502004,-0.0010887679427433116,-0.013196697730571033,0.01633175063133239,0.6568
22,197,0.015554811805486679,0.001727330032736063,0.014259314280934632,0.005626902396350987,0.0008516866298949709,0.0049881374239297595,0.011033215560019016,0.007472733035683632,0.005428665783256292,0.003991229714025174,0.0036845459145899624,0.001227820278082702,-0.005081074845045804,0.028923858046531675,0.9174
29,190,0.0018028640188276768,-0.0006096029537729919,0.0018028640188276768,0.0006521801738712212,-0.0003005741088462113,0.0006521801738712212,-0.005593752954155207,0.0020364297088235617,-0.007121075235772878,-0.002023521871941191,0.0010040929775178367,-0.0027765916050795686,-0.011198239788413049,0.011073309689760205,0.5466
31,76,0.008613002486526966,-0.0013266736641526222,0.008613002486526966,0.003115725534790502,-0.0006541368473764099,0.003115725534790502,0.002515397034585476,-0.0031811732333153486,0.002515397034585476,0.0009099366664590985,-0.0015685263724054227,0.0009099366664590985,-0.0008464735746383667,0.015913002610206603,0.9626
11,50,0.023090926930308342,0.0019268846372142434,0.02164576345239766,0.008353067443238814,0.0009500800957335949,0.007640507371438618,0.05055837333202362,0.015269625000655651,0.03910615458153188,0.018289326519349072,0.007528923373125629,0.01264263398950485,-0.027522750098258254,0.05586295916885136,0.797
