layer,expert,target_delta_nll,control_delta_nll,causal_specificity
12,221,0.015107791870832443,0.009160037152469158,0.008237764006480575
14,12,-0.0024033260997384787,0.002084592590108514,-0.003966770542319864
14,26,0.010449212044477463,0.003392704064026475,0.007904683996457607
14,32,0.05027751624584198,-0.010671667754650116,0.05027751624584198
14,36,0.023491716012358665,0.0037368990015238523,0.020689041761215776
14,43,0.011056678369641304,-0.016904503107070923,0.011056678369641304
14,48,0.038852348923683167,0.0016541314544156194,0.03761175033287145
14,57,0.023669088259339333,-0.013344721868634224,0.023669088259339333
14,71,-0.016121963039040565,-0.012841751798987389,-0.016121963039040565
14,78,0.028036588802933693,-0.022307109087705612,0.028036588802933693
14,92,0.0,0.0,0.0
14,95,0.04206685721874237,-0.017270304262638092,0.04206685721874237
14,112,0.0278842281550169,-0.009968483820557594,0.0278842281550169
14,117,0.024924030527472496,-0.013101296499371529,0.024924030527472496
14,126,0.005197358317673206,-0.015132381580770016,0.005197358317673206
14,147,0.031237347051501274,-0.006311831064522266,0.031237347051501274
14,149,0.06239424645900726,-0.004943263716995716,0.06239424645900726
14,154,0.012954169884324074,-0.012165100313723087,0.012954169884324074
14,167,0.027837524190545082,0.009994890540838242,0.0203413562849164
14,170,0.022767510265111923,-0.011667114682495594,0.022767510265111923
14,179,0.0,0.0,0.0
14,183,0.046392373740673065,0.012053556740283966,0.03735220618546009
14,202,-0.022575821727514267,-0.005665813572704792,-0.022575821727514267
14,210,0.008280699141323566,-0.0037925236392766237,0.008280699141323566
14,223,0.03066258877515793,0.001186946639791131,0.02977237879531458
14,246,0.0047438740730285645,0.030723784118890762,-0.018298964016139507
14,252,0.014787932857871056,-0.013315646909177303,0.014787932857871056
27,50,-0.0034497857559472322,-0.010325958952307701,-0.0034497857559472322
27,57,-0.0029801202472299337,-0.00488552451133728,-0.0029801202472299337
27,63,0.03156546503305435,-0.010577499866485596,0.03156546503305435
27,86,0.06546838581562042,-0.011652692221105099,0.06546838581562042
27,108,0.009154614992439747,0.003906713332980871,0.0062245799927040935
27,110,0.004724268801510334,-0.003529138630256057,0.004724268801510334
27,111,-0.0017074084607884288,0.0012415444944053888,-0.0026385668315924704
27,113,0.005397915840148926,0.0010736905969679356,0.004592647892422974
27,141,-0.0009278655052185059,-0.0072770025581121445,-0.0009278655052185059
27,144,-0.0014021110255271196,-0.0009021252626553178,-0.0014021110255271196
27,146,0.1553150713443756,0.058871831744909286,0.11116119753569365
27,156,0.005419287830591202,-0.0012389343464747071,0.005419287830591202
27,176,0.015535064041614532,0.0027024149894714355,0.013508252799510956
27,182,-0.0004589986929204315,-0.005061696749180555,-0.0004589986929204315
27,187,0.01838511787354946,-0.003969348501414061,0.01838511787354946
27,192,0.029152415692806244,0.0132242850959301,0.01923420187085867
27,193,0.020646510645747185,0.001695002312771976,0.019375258911168203
27,195,0.003642723662778735,0.0038071947637945414,0.0007873275899328291
27,200,0.01584271341562271,-0.009376896545290947,0.01584271341562271
27,214,0.005694997496902943,-0.0029387492686510086,0.005694997496902943
27,233,0.010712403804063797,-0.006169569678604603,0.010712403804063797
27,241,0.001487145433202386,-0.00980124156922102,0.001487145433202386
27,246,0.04049059748649597,-0.013377424329519272,0.04049059748649597
27,250,-0.0016571092419326305,-0.009143992327153683,-0.0016571092419326305
27,252,-0.0004595899663399905,-0.003205720102414489,-0.0004595899663399905
32,7,0.002025651978328824,-0.006203487049788237,0.002025651978328824
32,13,0.010063949041068554,-0.005070697050541639,0.010063949041068554
32,15,0.007118020206689835,-0.004580010659992695,0.007118020206689835
32,28,0.0054818009957671165,-0.003373520914465189,0.0054818009957671165
32,61,0.0009113645646721125,-6.341755215544254e-05,0.0009113645646721125
32,63,0.020467054098844528,-0.0031384534668177366,0.020467054098844528
32,67,0.0013245773734524846,0.0008113372605293989,0.0007160744280554354
32,82,0.0,0.0,0.0
32,86,0.008506450802087784,-0.005431478843092918,0.008506450802087784
32,98,0.0031264687422662973,-0.00043791174539364874,0.0031264687422662973
32,102,0.007604513317346573,-0.004640489351004362,0.007604513317346573
32,107,0.005718667525798082,-0.0036149544175714254,0.005718667525798082
32,111,0.00854496005922556,0.003528259927406907,0.005898765113670379
32,121,0.19668816030025482,-0.003272832604125142,0.19668816030025482
32,144,0.005634913221001625,-0.0011087054153904319,0.005634913221001625
32,171,0.004895320162177086,-0.002258702414110303,0.004895320162177086
