layer,expert,panel_group,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,global_grad_ratio_bf16,scan_peak_gpu_gib,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank,global_target_grad_rank,global_grad_specific_rank,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio,atlas_order_seed,atlas_lr,atlas_updates,trainable_params,mean_train_grad_norm,parameter_delta_l2,relative_parameter_delta,peak_gpu_gib,delta_merge_max_nll_diff,validation_target_nll,validation_control_nll,validation_target_improvement,validation_control_improvement,validation_utility_score,validation_specific_gain,validation_relative_target_improvement,validation_relative_control_improvement,validation_relative_specific_gain,validation_target_token_acc,validation_control_token_acc,validation_target_seq_exact,validation_control_seq_exact,validation_native_target_nll,validation_native_control_nll,validation_native_target_improvement,validation_native_control_improvement,validation_native_utility_score,validation_native_specific_gain,validation_native_relative_target_improvement,validation_native_relative_control_improvement,validation_native_relative_specific_gain,validation_native_target_token_acc,validation_native_control_token_acc,validation_native_target_seq_exact,validation_native_control_seq_exact
21,245,population_random,0.3811711966991424,0.5107619762420654,-0.0019002854824066,0.7462795087114076,65.31699132919312,330,43,0.1303030303030303,0.016994406960227273,659,588,7336,0.0314762890338897,-0.0146710323169827,0.0314762890338897,0.0113864448125664,-0.0072337780472323,0.0113864448125664,0.0197825450450181,-0.0115628885105252,0.0197825450450181,0.007156271095512,-0.0057012599565477,0.007156271095512,0.0121862015724182,0.0516045839786529,0.9998,0.5614609924093019,0.4254266242005525,-0.0002366509288549,-0.0009907497213402,0.2423910242588875,1.319759884476109,101.0,1e-05,7.0,3145728.0,0.4171879408614976,0.0705396423851519,0.0016328843124394,64.6339282989502,0.1535137891769409,2.7628629207611084,2.009152173995972,0.0175502300262451,0.0072822570800781,0.0175502300262451,0.0102679729461669,0.0063120943091767,0.0036114524567962,0.0027006418523805,0.6716666221618652,0.813274085521698,0.0,0.0,2.74785590171814,2.0101840496063232,0.0325572490692138,0.0062503814697265,0.0325572490692138,0.0263068675994873,0.0117095004603881,0.0030997196702255,0.0086097807901625,0.6716666221618652,0.813274085521698,0.0,0.0
22,13,population_random,0.0290020909160375,0.1397674083709716,-0.0758234653621912,0.2075025304815876,65.33748197555542,330,0,0.0,0.0,7940,5003,9348,0.0233290549367666,-0.001687952899374,0.0233290549367666,0.0084392094722735,-0.0008322711288775,0.0084392094722735,0.0176250506192445,-0.0040344553999602,0.0176250506192445,0.0063758045295188,-0.0019892502636632,0.0063758045295188,-0.0031196864880621,0.0483010739944875,0.9552,0.0242654575221529,0.1190328071081277,0.0001288320745516,0.0446034898919322,-0.0650091478089428,0.2038552069086863,101.0,1e-05,7.0,3145728.0,0.0336145303611244,0.0729899545477238,0.0017411559909951,64.6339282989502,0.3390393257141113,2.761936902999878,2.0337765216827397,0.0184762477874755,-0.0173420906066894,0.0054696798324584,0.035818338394165,0.0066451447268703,-0.0086003741750407,0.0152455189019111,0.6716666221618652,0.813274085521698,0.0,0.0,2.764505386352539,2.012432336807251,0.0159077644348144,0.0040020942687988,0.0159077644348144,0.0119056701660156,0.0057213671393798,0.0019847381135339,0.0037366290258459,0.6716666221618652,0.813274085521698,0.0,0.0
23,137,population_random,0.3115346431732178,0.0277245249599218,0.2907412494532764,11.236789218654994,65.35797262191772,330,53,0.1606060606060606,0.01788293087121212,619,718,455,0.0116346003487706,0.0031403570901602,0.0092793325311504,0.0042087786983055,0.0015484013454851,0.0030474776891916,0.0076132393442094,0.0110337436199188,-0.0006620683707296,0.0027540644815011,0.0054403569327678,-0.0013262032180747,-0.0125435628890991,0.0260898929238319,0.7878,0.3263994268340596,0.0230652969137603,6.315466089290567e-05,0.008388744567073,0.3091004541487393,14.151104494353335,101.0,1e-05,7.0,3145728.0,0.6403966162885938,0.0763707331470902,0.0018060138222512,64.6339282989502,0.1528286933898925,2.7528555393218994,2.012908697128296,0.0275576114654541,0.0035257339477539,0.0275576114654541,0.0240318775177001,0.0099113369024493,0.0017484991792529,0.0081628377231963,0.6716666221618652,0.812404453754425,0.0,0.0,2.7657113075256348,2.0150463581085205,0.0147018432617187,0.0013880729675292,0.0147018432617187,0.0133137702941894,0.0052876470022289,0.0006883799176096,0.0045992670846193,0.6716666221618652,0.813274085521698,0.0,0.0
24,120,population_random,0.0766738057136535,0.0537308901548385,0.0363756380975246,1.4269967516129445,65.37595701217651,330,0,0.0,0.0,8254,2860,2708,0.0132715450599789,-0.0058907661586999,0.0132715450599789,0.004800938104242,-0.0029045328235598,0.004800938104242,0.015574712306261,0.0029568946920335,0.0133570412872359,0.0056341013375465,0.0014579423894016,0.0045406445454953,-0.0030593314357101,0.0267296915054321,0.9406,0.0710912713860642,0.0488752024915362,0.0001691233665042,0.0486741934791062,0.034434869517412,1.4545468409449696,101.0,1e-05,7.0,3145728.0,0.1061097340924399,0.0848230539308237,0.0020566419293231,64.6339282989502,0.2935500144958496,2.768178939819336,2.0178050994873047,0.0122342109680175,-0.0013706684112548,0.0112062096595764,0.0136048793792724,0.0044001413835037,-0.0006797485651558,0.0050798899486596,0.6716666221618652,0.813274085521698,0.0,0.0,2.769111394882202,2.011694431304932,0.0113017559051513,0.0047399997711181,0.0113017559051513,0.0065617561340332,0.0040647757337613,0.0023506838100303,0.001714091923731,0.6716666221618652,0.813274085521698,0.0,0.0
25,31,population_random,0.2272607237100601,0.0,0.2272607237100601,227260723710.0601,65.39644765853882,330,0,0.0,0.0,8346,1020,593,0.0010332417441532,0.0011694973800331,0.0001561187091283,0.0003737718282219,0.0005766386639464,-5.870716973782635e-05,0.0025563335511833,-0.0031441247556358,0.0025563335511833,0.0009247453177126,-0.0015502590508747,0.0009247453177126,-0.0111532230637967,0.0084967813454568,0.454,0.1902079587372485,0.0,0.0,0.0,0.1902079587372485,190207958737.24857,101.0,1e-05,7.0,3145728.0,0.1013488782835858,0.0473525444376834,0.001065900524704,64.63392782211304,0.0583271980285644,2.772759199142456,2.023568153381348,0.0076539516448974,-0.0071337223052978,0.002303659915924,0.0147876739501953,0.0027528109060806,-0.0035377903666775,0.0062906012727582,0.6716666221618652,0.812404453754425,0.0,0.0,2.7680275440216064,2.0237181186676025,0.012385606765747,-0.0072836875915527,0.0069228410720825,0.0196692943572998,0.0044545922113192,-0.0036121618830253,0.0080667540943446,0.6716666221618652,0.813274085521698,0.0,0.0
26,17,population_random,0.0248825103044509,0.0459812171757221,-0.0096034025773406,0.5411450986349204,65.41693830490112,330,0,0.0,0.0,8464,5308,8040,0.0128208519890904,-0.0014511472545564,0.0128208519890904,0.0046379013570082,-0.0007155104648744,0.0046379013570082,1.489877740823431e-05,-0.0080649331212043,1.489877740823431e-05,5.389584094583688e-06,-0.0039765392716797,5.389584094583688e-06,-0.0011860256493091,0.0238907694220542,0.9632,0.0226810723217703,0.0391566594565093,6.0939994000364095e-05,0.0686172311965326,-0.0066864222706116,0.5792392056932888,101.0,1e-05,7.0,3145728.0,0.0297671782651117,0.091692447869412,0.0020812786506823,64.6339282989502,0.2021658420562744,2.778763771057129,2.0176846981048584,0.0016493797302246,-0.0012502670288085,0.0007116794586181,0.0028996467590332,0.000593213900516,-0.0006200385242089,0.001213252424725,0.6716666221618652,0.812404453754425,0.0,0.0,2.771829843521118,2.009026288986206,0.0085833072662353,0.0074081420898437,0.0085833072662353,0.0011751651763916,0.0030870618144662,0.0036738819649545,-0.0005868201504883,0.6716666221618652,0.813274085521698,0.0,0.0
27,141,population_random,0.0176091119647026,0.0565052852034568,-0.02476985193789,0.3116365469351472,65.43742895126343,330,8,0.024242424242424242,0.0023652047821969696,2747,5997,8644,-0.0009278655052185,-0.0072770025581121,-0.0009278655052185,-0.0003356523177582,-0.0035880379933176,-0.0003356523177582,0.0004683601728174,0.0001065623728209,0.0003884383932017,0.0001694277636874,5.2542216288395024e-05,0.0001300211014711,-0.0106975631043314,0.0096549996733665,0.4064,0.0209558428252287,0.0472524115864974,4.632916557056888e-06,0.0046787018168841,-0.0144834658646443,0.443487265965774,101.0,1e-05,7.0,3145728.0,0.034380430355668,0.0713081464959785,0.0016042681062477,64.63392782211304,0.1252994537353515,2.7665352821350098,2.0167834758758545,0.0138778686523437,-0.0003490447998046,0.0136160850524902,0.0142269134521484,0.0049912972999763,-0.0001730999998935,0.0051643972998699,0.6716666221618652,0.813274085521698,0.0,0.0,2.7757647037506104,2.00925350189209,0.0046484470367431,0.0071809291839599,0.0046484470367431,-0.0025324821472167,0.0016718547872739,0.0035612014322369,-0.001889346644963,0.6716666221618652,0.813274085521698,0.0,0.0
28,12,population_random,0.0,0.0194835867732763,-0.0146126900799572,0.0,65.45541334152222,330,4,0.012121212121212121,0.0006606593276515152,4327,8531,8304,-0.0028690313920378,-0.0084369797259569,-0.0028690313920378,-0.0010378627409281,-0.0041599825702737,-0.0010378627409281,-0.0037941276095807,-0.0012569045647978,-0.0037941276095807,-0.0013725132779093,-0.0006197361202576,-0.0013725132779093,-0.011431962262839,0.0054079876542091,0.2532,0.0,0.0162391985193299,0.0,0.0,-0.0121793988894974,0.0,101.0,1e-05,7.0,3145728.0,0.0050217986905149,0.0618546704950549,0.001393306606575,64.63392782211304,0.0850934982299804,2.7830023765563965,2.019925594329834,-0.0025892257690429,-0.0034911632537841,-0.0052075982093811,0.0009019374847412,-0.0009312377796478,-0.0017313547120503,0.0008001169324025,0.6716666221618652,0.812404453754425,0.0,0.0,2.7830092906951904,2.0190443992614746,-0.0025961399078369,-0.0026099681854248,-0.0045536160469055,1.3828277587890623e-05,-0.000933724510367,-0.0012943481549419,0.0003606236445749,0.6716666221618652,0.813274085521698,0.0,0.0
29,242,population_random,0.0038538563530892,0.0010212820488959,0.0030878948164172,3.773547526348703,65.47590398788452,330,0,0.0,0.0,8928,7939,5577,0.0074833156540989,-0.0027106725610792,0.0074833156540989,0.0027070650107028,-0.0013365387821327,0.0027070650107028,0.0050276685506105,-0.0027214311994612,0.0050276685506105,0.0018187426867813,-0.0013418434941982,0.0018187426867813,-0.0022565086707472,0.0157745913267135,0.9268,0.0062101622449458,0.0008487350310607,2.5429653716102507e-08,0.0048246450962936,0.0055736109716503,7.316962314926016,101.0,1e-05,7.0,3145728.0,0.0286996477682675,0.0658433783566076,0.0015498848445464,64.63392782211304,0.0969753265380859,2.7766425609588623,2.0182955265045166,0.0037705898284912,-0.0018610954284667,0.0023747682571411,0.005631685256958,0.0013561257352791,-0.0009229635240227,0.0022790892593018,0.6716666221618652,0.813274085521698,0.0,0.0,2.7799909114837646,2.022435188293457,0.0004222393035888,-0.0060007572174072,-0.0040783286094665,0.006422996520996,0.0001518620725374,-0.0029759247932525,0.0031277868657899,0.6716666221618652,0.812404453754425,0.0,0.0
30,94,population_random,0.017735606059432,0.002953257644549,0.0155206628260202,6.005438125644798,65.49639463424683,330,5,0.015151515151515152,0.0015669389204545454,3320,5984,3968,0.0007763361791148,-0.0064109549857676,0.0007763361791148,0.0002808370786649,-0.0031610199225147,0.0002808370786649,-0.0001776552235241,-0.0013480115449056,-0.0001776552235241,-6.426619720464709e-05,-0.000664657817546,-6.426619720464709e-05,-0.0069217505455017,0.0086753982305526,0.571,0.0147117973010281,0.0024729802510827,-9.292638125657504e-08,-0.0025541867312183,0.012857062112716,5.949015277674645,101.0,1e-05,7.0,3145728.0,0.0195835735149947,0.062320920195838,0.001404053826183,64.6339282989502,0.0624618530273437,2.78408145904541,2.0161757469177246,-0.0036683082580566,0.0002586841583251,-0.0036683082580566,-0.0039269924163818,-0.0013193392705029,0.0001282879097572,-0.0014476271802601,0.6716666221618652,0.812404453754425,0.0,0.0,2.779898405075073,2.018364667892456,0.0005147457122802,-0.0019302368164062,-0.0009329319000244,0.0024449825286865,0.0001851328145727,-0.0009572524584279,0.0011423852730006,0.6716666221618652,0.812404453754425,0.0,0.0
31,70,population_random,0.0057603470049798,0.9926249980926514,-0.7387084015645087,0.005803145211981,65.51688528060913,330,5,0.015151515151515152,0.001231060606060606,3720,7595,9971,0.0015619326150044,0.0207556579262018,-0.0140048108296468,0.0005650240249906,0.0102338962534097,-0.0071103981650666,-0.00034812928061,0.0281177666038274,-0.0214364542334806,-0.000125934630891,0.0138638971274381,-0.0105238574764697,-0.0513913616985082,0.0061111969016492,0.1692,0.0048028729630953,0.8265167490478824,-3.305151517452032e-05,-0.0083260423415238,-0.6150846888228165,0.0058109808042272,101.0,1e-05,7.0,3145728.0,0.020204758471144,0.054532036601435,0.001250194339701,64.63392782211304,0.0855536460876464,2.782426118850708,2.01671838760376,-0.0020129680633544,-0.0002839565277099,-0.0022259354591369,-0.0017290115356445,-0.0007239816366083,-0.0001408211064708,-0.0005831605301375,0.6716666221618652,0.812404453754425,0.0,0.0,2.790677070617676,2.022532224655152,-0.0102639198303222,-0.0060977935791015,-0.0148372650146484,-0.0041661262512207,-0.0036915088778859,-0.0030240475391245,-0.0006674613387613,0.6716666221618652,0.812404453754425,0.0,0.0
32,161,population_random,0.031667485833168,0.019050033763051,0.0173799605108797,1.6623322680365618,65.53486967086792,330,6,0.01818181818181818,0.0009847005208333333,4021,4824,3810,-0.002687964355573,0.0004832869744859,-0.0030504295864375,-0.0009723623315291,0.000238292073183,-0.0011510813864164,0.0005084943841211,-0.0066282236948609,0.0005084943841211,0.0001839461836197,-0.0032681475999836,0.0001839461836197,-0.0126009634360671,0.0038435696959495,0.1616,0.0298346129388664,0.0159204424065256,-1.166027345789189e-06,-0.0024548965513154,0.0178942811339722,1.8739813992080767,101.0,1e-05,7.0,3145728.0,0.0917709703956331,0.0743703149436378,0.0017203403376922,64.6339282989502,0.0798604488372802,2.78299617767334,2.014565944671631,-0.0025830268859863,0.0018684864044189,-0.0025830268859863,-0.0044515132904052,-0.0009290082969341,0.0009266288928729,-0.0018556371898071,0.6716666221618652,0.812404453754425,0.0,0.0,2.7794649600982666,2.0185229778289795,0.0009481906890869,-0.0020885467529296,-0.0006182193756103,0.0030367374420166,0.0003410251058618,-0.0010357622944452,0.001376787400307,0.6716666221618652,0.812404453754425,0.0,0.0
33,123,population_random,0.0972817242145538,0.2067011594772339,-0.0577441453933715,0.4706394703354232,65.55536031723022,330,6,0.01818181818181818,0.002108487215909091,2892,2353,9197,0.0012724422849714,-0.0032184850424528,0.0012724422849714,0.0004603018430604,-0.0015869235335601,0.0004603018430604,0.0028505898080766,-0.0040153199806809,0.0028505898080766,0.0010311915581275,-0.0019798152509854,0.0010311915581275,-0.0082329918183386,0.0083941071033477,0.5748,0.0865497427492971,0.174132255179351,-1.893738044600468e-05,-0.0012565358912747,-0.0440494486352161,0.4970345250491154,101.0,1e-05,7.0,3145728.0,0.1006135472229548,0.0782609784386627,0.0018228721721818,64.6339282989502,0.0551180839538574,2.780642509460449,2.016961097717285,-0.0002293586730957,-0.0005266666412353,-0.0006243586540222,0.0002973079681396,-8.249086040711383e-05,-0.0002611870900033,0.0001786962295962,0.6716666221618652,0.813274085521698,0.0,0.0,2.7808730602264404,2.015991449356079,-0.0004599094390869,0.0004429817199707,-0.0004599094390869,-0.0009028911590576,-0.0001654104674899,0.0002196856556026,-0.0003850961230925,0.6716666221618652,0.813274085521698,0.0,0.0
34,44,population_random,0.1700167506933212,0.4627287983894348,-0.1770298480987548,0.3674220218942735,65.57585096359253,330,12,0.03636363636363636,0.004020182291666666,2055,1409,9731,0.006784732453525,-0.0065049203112721,0.006784732453525,0.0024543548182225,-0.0032073509709474,0.0024543548182225,-0.0013764047762379,-0.0077037592418491,-0.0013764047762379,-0.0004979099349199,-0.0037984569375083,-0.0004979099349199,-0.0005953384041786,0.0134318591952323,0.9638,0.1633376218139931,0.3867383142782143,0.0019340949947945,0.030617827586554,-0.1267161138946676,0.4223466250516567,101.0,1e-05,7.0,3145728.0,0.200407366667475,0.0861568482807661,0.0020825086277978,64.6339282989502,0.0629862546920776,2.7713310718536377,2.0194668769836426,0.0090820789337158,-0.0030324459075927,0.0068077445030212,0.0121145248413085,0.0032664494235843,-0.0015038653679279,0.0047703147915123,0.6716666221618652,0.812404453754425,0.0,0.0,2.777176856994629,2.0185787677764893,0.0032362937927246,-0.0021443367004394,0.001628041267395,0.005380630493164,0.0011639614752247,-0.001063429917379,0.0022273913926037,0.6716666221618652,0.813274085521698,0.0,0.0
35,202,population_random,0.0362610183656215,0.0209520161151886,0.0205470062792301,1.7306696484260744,65.59634160995483,330,3,0.00909090909090909,0.0006236683238636364,4364,4539,3573,0.0028799676802009,-0.0009646964026615,0.0028799676802009,0.0010418189074727,-0.000475658393291,0.0010418189074727,0.0035796284209936,-0.0017789733828976,0.0035796284209936,0.0012949188966099,-0.0008771501776953,0.0012949188966099,-0.0041427171118557,0.0087578970193862,0.7782,0.0334868353652027,0.0174624839276998,2.8384204711073835e-06,0.0048539645919845,0.0203899724194278,1.9176444486323367,101.0,1e-05,7.0,3145728.0,0.015566204807588,0.0730544258488707,0.0016409760775243,64.6339282989502,0.0691790580749511,2.782910823822021,2.0211493968963623,-0.0024976730346679,-0.0047149658203125,-0.0060338973999023,0.0022172927856445,-0.0008983100349531,-0.0023382688510215,0.0014399588160684,0.6716666221618652,0.813274085521698,0.0,0.0,2.7753188610076904,2.0250232219696045,0.005094289779663,-0.0085887908935546,-0.0013473033905029,0.0136830806732177,0.0018322060439904,-0.0042593950793487,0.0060916011233391,0.6716666221618652,0.812404453754425,0.0,0.0
36,222,population_random,0.0599474608898162,0.0112001858651638,0.0515473214909434,5.352363041663433,65.61432600021362,330,12,0.03636363636363636,0.0035111860795454543,2235,3397,2210,0.0063863038085401,-0.0016373067628592,0.0063863038085401,0.0023102245564568,-0.0008072992725976,0.0023102245564568,0.0076378225348889,0.0015585500514134,0.0064689099963288,0.0027629573704846,0.0007684670651551,0.0021866070716182,-0.0001241116523742,0.012288716673851,0.9732,0.0501063260817494,0.0093687829048031,-2.1454090983752394e-06,-0.0045701913309765,0.043079738903147,5.348221491044778,101.0,1e-05,7.0,3145728.0,0.0319243680153574,0.0618593896259151,0.0014515807196223,64.63392782211304,0.0775253772735595,2.779508590698242,2.0209615230560303,0.0009045600891113,-0.0045270919799804,-0.002490758895874,0.0054316520690917,0.0003253329775307,-0.0022450975396034,0.0025704305171341,0.6716666221618652,0.813274085521698,0.0,0.0,2.779038667678833,2.019491910934448,0.0013744831085205,-0.0030574798583984,-0.0009186267852783,0.0044319629669189,0.0004943449170966,-0.0015162803269367,0.0020106252440333,0.6716666221618652,0.813274085521698,0.0,0.0
37,143,population_random,0.0365467220544815,0.0036325459368526,0.0338223126018419,10.060911184535597,65.63481664657593,330,2,0.006060606060606061,0.0005193536931818182,4442,4520,2839,0.0054193590767681,-0.000782799150329,0.0054193590767681,0.0019604354560559,-0.0003859711564051,0.0019604354560559,0.0024095536209642,-0.0015392357017844,0.0024095536209642,0.0008716481570775,-0.0007589438281173,0.0008716481570775,-0.0008505499362945,0.0108555044494569,0.9508,0.0305994846779789,0.0040195922101375,1.805271676857956e-05,0.146773097592665,0.0275847905203758,7.612584329622733,101.0,1e-05,7.0,3145728.0,0.0144304365052708,0.0825297388839756,0.0019743201545267,64.6339282989502,0.0691509246826171,2.77963924407959,2.0147485733032227,0.0007739067077636,0.0016858577728271,0.0007739067077636,-0.0009119510650634,0.0002783423418726,0.0008360588109614,-0.0005577164690887,0.6716666221618652,0.813274085521698,0.0,0.0,2.7754712104797363,2.0151288509368896,0.0049419403076171,0.0013055801391601,0.0049419403076171,0.003636360168457,0.0017774122188343,0.0006474696717331,0.0011299425471012,0.6716666221618652,0.813274085521698,0.0,0.0
38,197,population_random,0.0930746123194694,0.0099941389635205,0.085579008096829,9.312919567146997,65.65530729293823,330,16,0.048484848484848485,0.0036206794507575757,2182,2442,1509,0.0027486276812851,-0.0007951820152811,0.0027486276812851,0.0009943070915872,-0.0003920767183531,0.0009943070915872,0.0047035194002091,0.0019163084216415,0.0032662880839779,0.0017014827897168,0.0009448653300389,0.0009928337921876,-0.0026729972362518,0.0073421818017959,0.8282,0.0988008488833694,0.0083834126043724,6.324726655293489e-06,0.007635900197882,0.09251328943009,11.785278088311406,101.0,1e-05,7.0,3145728.0,0.1251342518787299,0.0759517840110303,0.0016865226394353,64.6339282989502,0.0428476333618164,2.7801079750061035,2.0158796310424805,0.00030517578125,0.0005548000335693,0.00030517578125,-0.0002496242523193,0.0001097591489824,0.0002751391391751,-0.0001653799901926,0.6716666221618652,0.813274085521698,0.0,0.0,2.781219244003296,2.016652107238769,-0.0008060932159423,-0.0002176761627197,-0.0009693503379821,-0.0005884170532226,-0.0002899185021168,-0.0001079510245238,-0.000181967477593,0.6716666221618652,0.813274085521698,0.0,0.0
39,130,population_random,0.0,0.0,0.0,0.0,65.67579793930054,330,0,0.0,0.0,9934,8531,6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1e-05,7.0,3145728.0,0.0,3.1070472361380864e-05,7.008898503790741e-07,64.63392782211304,0.0,2.780413150787353,2.01643443107605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716666221618652,0.813274085521698,0.0,0.0,2.780413150787353,2.01643443107605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716666221618652,0.813274085521698,0.0,0.0
32,90,population_random,0.0072058867663145,0.137592077255249,-0.0959881711751222,0.052371378570689,65.53486967086792,330,5,0.015151515151515152,0.001205166903409091,3748,7370,9474,0.0012199473567306,-0.0071246302686631,0.0012199473567306,0.0004413119741242,-0.0035129084933201,0.0004413119741242,0.0012977385194972,-0.006876147352159,0.0012977385194972,0.0004694526733277,-0.0033903901709768,0.0004694526733277,-0.0051541885733604,0.0072035521268844,0.641,0.0079123540177319,0.114927789210474,1.1953142120546545e-06,0.0013144719417959,-0.0782834878901236,0.0688463083821502,101.0,1e-05,7.0,3145728.0,0.0124292249259139,0.0719479071871773,0.0015962982784911,64.6339282989502,0.0609529018402099,2.7753210067749023,2.0236470699310303,0.0050921440124511,-0.0072126388549804,-0.0003173351287841,0.0123047828674316,0.0018314342999741,-0.0035769270469813,0.0054083613469555,0.6716666221618652,0.812404453754425,0.0,0.0,2.7821295261383057,2.0247509479522705,-0.0017163753509521,-0.0083165168762207,-0.0079537630081176,0.0066001415252685,-0.000617309463691,-0.0041243676204153,0.0035070581567242,0.6716666221618652,0.813274085521698,0.0,0.0
26,66,population_random,0.0713921561837196,0.0562463477253913,0.029207395389676,1.2692763009432109,65.41693830490112,330,4,0.012121212121212121,0.0007982658617424242,4199,3027,3064,0.0148098971694707,0.002543126931414,0.0129025519709102,0.0053574319583353,0.0012539278334553,0.0044169860832438,0.0056577087379992,-0.003662857459858,0.0056577087379992,0.0020466576679811,-0.0018060281860732,0.0020466576679811,-0.0008742280863225,0.0246325704455375,0.9658,0.0758859728071918,0.0532231068373338,0.0012082467437721,0.2991533738186203,0.0359686426791914,1.4258087758329634,101.0,1e-05,7.0,3145728.0,0.1384507566690445,0.0805252649282722,0.0019247880189617,64.6339282989502,0.1478080749511718,2.768440961837769,2.001340389251709,0.0119721889495849,0.0150940418243408,0.0119721889495849,-0.0031218528747558,0.0043059028641821,0.0074855108560539,-0.0031796079918718,0.6716666221618652,0.813274085521698,0.0,0.0,2.769757032394409,2.0021893978118896,0.0106561183929443,0.0142450332641601,0.0106561183929443,-0.0035889148712158,0.0038325665341953,0.0070644663890997,-0.0032318998549043,0.6716666221618652,0.813274085521698,0.0,0.0
32,14,population_random,0.084878571331501,0.0035109219606965,0.0822453798609785,24.175579023831464,65.53486967086792,330,10,0.030303030303030304,0.0015565814393939394,3326,2634,1558,0.0008969259215518,0.0015307730063796,-0.0002511538332328,0.0003244600243603,0.0007547711660362,-0.0002416183501667,-0.0040189982391893,-0.0041887150146067,-0.0040189982391893,-0.0014538594941436,-0.0020653103383665,-0.0014538594941436,-0.0086442710272967,0.0074271974638104,0.421,0.0705354289076905,0.0029307758587104,-4.5312049934409526e-07,-0.0021919154266759,0.0683373470136577,24.06715227777945,101.0,1e-05,7.0,3145728.0,0.0749591637535819,0.0520812412924623,0.0011747477095373,64.63392782211304,0.0645151138305664,2.776009559631348,2.015799760818481,0.0044035911560058,0.0006346702575683,0.0044035911560058,0.0037689208984375,0.0015837902200825,0.0003147487702983,0.0012690414497842,0.6716666221618652,0.812404453754425,0.0,0.0,2.781940221786499,2.0154571533203125,-0.0015270709991455,0.0009772777557373,-0.0015270709991455,-0.0025043487548828,-0.0005492244915879,0.000484656352161,-0.0010338808437489,0.6716666221618652,0.813274085521698,0.0,0.0
24,209,population_random,0.1115872263908386,0.033641118556261,0.0863563874736428,3.316989183962605,65.37595701217651,330,5,0.015151515151515152,0.0013509114583333333,3561,2091,1494,0.0057289935648441,0.0002948087349068,0.005507887013664,0.0020724447214031,0.0001453599793542,0.0019634247368875,0.0029495430644601,0.0058295326307415,-0.001422606408596,0.0010669875756193,0.0028743406911502,-0.0010887679427433,-0.013196697730571,0.0163317506313323,0.6568,0.0929169197820343,0.0280484928649696,-1.2351039572422453e-05,-0.004739136072849,0.0718805501333071,3.3127241533454224,101.0,1e-05,7.0,3145728.0,0.1048186006290572,0.0695213245489676,0.0016955574141692,64.63392782211304,0.1066932678222656,2.7675037384033203,2.02262806892395,0.0129094123840332,-0.0061936378479003,0.0082641839981079,0.0191030502319335,0.0046429835006274,-0.0030715790964723,0.0077145625970998,0.6716666221618652,0.812404453754425,0.0,0.0,2.772143840789795,2.023474931716919,0.0082693099975585,-0.0070405006408691,0.0029889345169067,0.0153098106384277,0.0029741299400835,-0.003491559424083,0.0064656893641665,0.6716666221618652,0.812404453754425,0.0,0.0
22,197,population_random,0.0301775764673948,0.0259477011859416,0.0107168005779385,1.1630154151220855,65.33748197555542,330,0,0.0,0.0,8034,4924,4474,0.0155548118054866,0.001727330032736,0.0142593142809346,0.0056269023963509,0.0008516866298949,0.0049881374239297,0.011033215560019,0.0074727330356836,0.0054286657832562,0.0039912297140251,0.0036845459145899,0.0012278202780827,-0.0050810748450458,0.0289238580465316,0.9174,0.0271103905698332,0.0217799935765466,1.226281739263868e-06,0.0020768098718155,0.0107753953874232,1.2447382260838604,101.0,1e-05,7.0,3145728.0,0.0370874301131282,0.0685165777542525,0.0016296225730881,64.6339282989502,0.20100998878479,2.775179862976074,2.017282724380493,0.0052332878112792,-0.0008482933044433,0.0045970678329467,0.0060815811157226,0.0018821979063785,-0.0004206897538397,0.0023028876602182,0.6716666221618652,0.812404453754425,0.0,0.0,2.760575771331787,2.012552261352539,0.0198373794555664,0.0038821697235107,0.0198373794555664,0.0159552097320556,0.007134687681199,0.0019252645479967,0.0052094231332023,0.6716666221618652,0.812404453754425,0.0,0.0
