capability,selector,layer,expert,n_runs,target_improvement_mean,target_improvement_std,control_improvement_mean,specific_gain_mean,relative_target_improvement_mean,relative_specific_gain_mean,specific_gain_std,target_token_acc_mean,target_seq_exact_mean,mean_grad_norm,native_target_improvement_mean,native_control_improvement_mean,native_specific_gain_mean
systems,gradient_specific,34.0,89.0,3,0.41628678639729816,0.005247167449594446,-0.003231366475423133,0.4195181528727214,0.2402244326606168,0.2416750753977435,0.004174009028167145,0.8635591268539429,0.0,3.6984381382925466,0.41758167743682856,-0.0038442611694335335,0.4214259386062622
systems,routing,31.0,249.0,3,0.2835422356923421,0.0031342863289432303,-0.0044180552164713,0.2879602909088135,0.16362223094803915,0.16560560849457992,0.00208403240508847,0.8652323484420776,0.0,2.7276152382817185,0.282354195912679,-0.011173645655314068,0.29352784156799316
systems,gradient,30.0,229.0,3,0.08402144908905024,0.0027682047227139354,0.0384205977121988,0.04560085137685133,0.0484858169854968,0.031237831821583236,0.0037600061296491137,0.8387225270271301,0.0,5.176532887575919,0.08391706148783362,0.04404552777608234,0.03987153371175126
systems,causal,36.0,229.0,3,0.013343453407287533,0.00152380167211304,0.0036834875742593996,0.0096599658330281,0.007700036679616867,0.006046425262423434,0.0026839160688095407,0.8387225270271301,0.0,0.37479761608859946,0.0143865744272867,0.007234255472818934,0.0071523189544677
