layer,expert,panel_group,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,global_grad_ratio_bf16,scan_peak_gpu_gib,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank,global_target_grad_rank,global_grad_specific_rank,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio,atlas_order_seed,atlas_lr,atlas_updates,trainable_params,mean_train_grad_norm,parameter_delta_l2,relative_parameter_delta,peak_gpu_gib,delta_merge_max_nll_diff,validation_target_nll,validation_control_nll,validation_target_improvement,validation_control_improvement,validation_utility_score,validation_specific_gain,validation_relative_target_improvement,validation_relative_control_improvement,validation_relative_specific_gain,validation_target_token_acc,validation_control_token_acc,validation_target_seq_exact,validation_control_seq_exact,validation_native_target_nll,validation_native_control_nll,validation_native_target_improvement,validation_native_control_improvement,validation_native_utility_score,validation_native_specific_gain,validation_native_relative_target_improvement,validation_native_relative_control_improvement,validation_native_relative_specific_gain,validation_native_target_token_acc,validation_native_control_token_acc,validation_native_target_seq_exact,validation_native_control_seq_exact
30,189,population_random,0.1275194734334945,0.3497813045978546,-0.1348165050148964,0.3645691515152298,65.4753589630127,526,3,0.005703422053231939,0.000594106463878327,5073,1749,9549,0.0039243507198989,-0.0041071926243603,0.0039243507198989,0.0021890534720638,-0.0018377540704098,0.0021890534720638,0.0127882473170757,0.0003953188715968,0.0124917581633781,0.0071334493752323,0.0001768845369165,0.0070007859725449,-0.0072982762083411,0.0111895312964916,0.7006,0.1608881451101753,0.3215005926164561,0.0003429869866522,0.0066308899503538,-0.0802372993521667,0.5004287668657934,101.0,1e-05,7.0,3145728.0,0.1613683277474982,0.0698369054672818,0.0016806881635658,64.6339282989502,0.1116266250610351,1.5264118909835815,2.0589945316314697,-0.0034223794937133,0.0090086460113525,-0.0034223794937133,-0.0124310255050659,-0.002247145806254,0.0043562051106811,-0.0066033509169352,0.8530805110931396,0.8132346868515015,0.0,0.0,1.526576280593872,2.063021183013916,-0.0035867691040039,0.0049819946289062,-0.0035867691040039,-0.0085687637329101,-0.0023550845734289,0.0024090846101043,-0.0047641691835333,0.8530805110931396,0.7999013662338257,0.0,0.0
31,54,population_random,0.0435998700559139,0.0230313874781131,0.026326329447329,1.8930631120445525,65.4950590133667,526,16,0.030418250950570342,0.0021025799073193917,3290,3753,3004,0.0052865850739181,0.0078567275777459,-0.0006059606093913,0.0029489253732447,0.0035154750231255,0.0003123191059005,0.0028694688808172,0.0061675929464399,-0.0017562258290126,0.0016006267698453,0.0027596755444886,-0.0004691298885211,-0.01092140247114,0.0091156690604984,0.451,0.0360917763691642,0.023905174713869,1.1737370755326992e-06,0.0013604125923888,0.0181628953337624,1.509789273646896,101.0,1e-05,7.0,3145728.0,0.0491929024990115,0.0641142841203849,0.001474507700601,64.63392782211304,0.078646183013916,1.5256147384643557,2.0558176040649414,-0.0026252269744873,0.0121855735778808,-0.0026252269744873,-0.0148108005523681,-0.001723732799656,0.005892434648853,-0.0076161674485091,0.8530805110931396,0.7999013662338257,0.0,0.0,1.5265392065048218,2.064616441726685,-0.0035496950149536,0.0033867359161376,-0.0035496950149536,-0.0069364309310913,-0.0023307416027317,0.0016376840967904,-0.0039684256995222,0.8555805087089539,0.7999013662338257,0.0,0.0
32,176,population_random,0.2140905559062957,0.1462803184986114,0.1043803170323371,1.4635636434361772,65.51234817504883,526,25,0.04752851711026616,0.0049417590007129275,1930,1083,1243,0.0005169081850908,0.0068225506693124,-0.0046000048168934,0.0002883380559168,0.0030527348994398,-0.002001213118663,-0.0004446923849172,0.0008130478672683,-0.0010544782853685,-0.0002480551506947,0.0003637964332737,-0.00052090247565,-0.0172794205322861,0.0078384167402982,0.2316,0.1788060998039557,0.1221757547838502,-8.795545068096544e-05,-0.0040262004892303,0.0871742837160681,1.4635154095739435,101.0,1e-05,7.0,3145728.0,0.1607255604384201,0.0682538034764373,0.0015748748409501,64.6339282989502,0.0581998825073242,1.5262848138809204,2.061354398727417,-0.0032953023910522,0.0066487789154052,-0.0032953023910522,-0.0099440813064575,-0.0021637065562116,0.0032150719047655,-0.0053787784609772,0.8530805110931396,0.7999013662338257,0.0,0.0,1.525343418121338,2.0635077953338623,-0.0023539066314697,0.0044953823089599,-0.0023539066314697,-0.0068492889404296,-0.001545582956226,0.0021737792076721,-0.0037193621638981,0.8555805087089539,0.7999013662338257,0.0,0.0
33,128,population_random,0.4634394645690918,0.2138740420341491,0.3030339330434799,2.166880375753724,65.53204822540283,526,32,0.060836501901140684,0.0053887312856463875,1796,462,457,-0.0065064094960689,0.0025766468606889,-0.0084388946415856,-0.0036293591767469,0.0011529148226831,-0.0044940452937593,-0.0027301372028887,0.0020363978110253,-0.0042574355611577,-0.0015229057619366,0.0009111816046778,-0.002206291965445,-0.0170075233727693,-0.0011262755095958,0.011,0.4042670059227697,0.2113495220062842,0.0202082265168428,0.2365149695156468,0.2457548644180565,1.91278883473811,101.0,1e-05,7.0,3145728.0,0.458971266235624,0.089087514438838,0.0021221135600513,64.6339282989502,0.0616044998168945,1.51068913936615,2.061107397079468,0.0123003721237182,0.0068957805633544,0.0123003721237182,0.0054045915603637,0.0080764654194403,0.0033345115896845,0.0047419538297557,0.8555805087089539,0.7999013662338257,0.0,0.0,1.5062012672424316,2.0599899291992188,0.0167882442474365,0.0080132484436035,0.0167882442474365,0.008774995803833,0.0110232172452805,0.0038748724035991,0.0071483448416814,0.8530805110931396,0.7999013662338257,0.0,0.0
34,230,population_random,0.0046282624825835,0.0540264695882797,-0.0358915897086262,0.0856665726590784,65.55174827575684,526,14,0.026615969581749048,0.00215595665993346,3247,7043,8717,0.0024121927563101,0.0006772527121938,0.0019042532221646,0.0013455522468246,0.0003030351976063,0.0011182758486198,-0.0019354593241587,0.0005177503917366,-0.0023237721179611,-0.0010796241865194,0.0002316662442922,-0.0012533738697386,-0.0061041384749114,0.0067979192174971,0.6292,0.0040341766145698,0.049212908965883,1.928797587424924e-06,0.0097152215696959,-0.0328755051098423,0.0819739515354524,101.0,1e-05,7.0,3145728.0,0.0062758508803589,0.0734696361366309,0.0017096210608164,64.6339282989502,0.0218143463134765,1.5278418064117432,2.066796064376831,-0.004852294921875,0.0012071132659912,-0.004852294921875,-0.0060594081878662,-0.003186033052275,0.0005837095798697,-0.0037697426321448,0.8555805087089539,0.7999013662338257,0.0,0.0,1.526154637336731,2.066649913787842,-0.0031651258468627,0.0013532638549804,-0.0031651258468627,-0.0045183897018432,-0.0020782322025097,0.0006543819030892,-0.0027326141055989,0.8555805087089539,0.7999013662338257,0.0,0.0
35,45,population_random,0.0513261556625366,0.0016642159316688,0.0500779937137849,30.84104331354745,65.57144832611084,526,12,0.022813688212927757,0.0018686504871673003,3473,3436,2127,-2.248883174615912e-05,0.0001304164470639,-0.000120301167044,-1.2544560547803613e-05,5.835454490703837e-05,-5.63104692280824e-05,0.0017990064807236,-0.0020224151667207,0.0017990064807236,0.0010035090296401,-0.0009049251020406,0.0010035090296401,-0.0058188857138156,0.003042942861095,0.3438,0.0427966566239973,0.001384706413153,-1.6638669109170226e-07,-0.0028077021802866,0.0417581268141325,30.90666453666615,101.0,1e-05,7.0,3145728.0,0.0494939086654864,0.066833139009262,0.0015063134371666,64.63392782211304,0.0118831396102905,1.52494478225708,2.0671889781951904,-0.0019552707672119,0.0008141994476318,-0.0019552707672119,-0.0027694702148437,-0.0012838373163181,0.0003937128610024,-0.0016775501773206,0.8530805110931396,0.7999013662338257,0.0,0.0,1.5244466066360474,2.0671610832214355,-0.0014570951461791,0.0008420944213867,-0.0014570951461791,-0.0022991895675659,-0.000956733539651,0.0004072017057278,-0.0013639352453789,0.8530805110931396,0.7999013662338257,0.0,0.0
36,149,population_random,0.0111779328435659,0.0030530293006449,0.0088881608680821,3.661259601256756,65.58873748779297,526,15,0.028517110266159697,0.0025917894486692013,2938,6120,4198,0.0018116259016096,-0.0023760995827615,0.0018116259016096,0.0010105483054535,-0.0010631803957817,0.0010105483054535,0.0015471923397853,0.0038824761286377,-0.0013646647566929,0.0008630438523713,0.0017372051815525,-0.0004398600337931,-0.002124389052391,0.0052571482956409,0.8098,0.0099424374458701,0.0046049215846535,2.8039503376930952e-05,0.6124282434519919,0.0064887462573799,2.1590894135624987,101.0,1e-05,7.0,3145728.0,0.0178822127303906,0.0819858314595808,0.0018791521280091,64.6339282989502,0.0411806106567382,1.525923728942871,2.0641894340515137,-0.0029342174530029,0.0038137435913085,-0.0029342174530029,-0.0067479610443115,-0.0019266169798717,0.0018441671814332,-0.0037707841613049,0.8555805087089539,0.7999013662338257,0.0,0.0,1.5258642435073853,2.067533254623413,-0.002874732017517,0.0004699230194091,-0.002874732017517,-0.0033446550369262,-0.0018875586442515,0.0002272351534511,-0.0021147937977026,0.8555805087089539,0.7999013662338257,0.0,0.0
37,107,population_random,0.0173001643270254,0.012224594131112,0.0081317187286913,1.4151933503935794,65.60843753814697,526,3,0.005703422053231939,0.0005913215898288973,5083,5400,4291,0.0024880908895283,0.0049888882786035,-0.0012535753194242,0.0013878892049364,0.002232266801037,-0.0002863108958412,0.0015565049834549,0.0043761655688285,-0.0017256191931664,0.0008682385651821,0.0019581054073778,-0.0006003404903511,-0.0060485902242362,0.0029277489054948,0.2988,0.022689461144068,0.0134589734067894,8.083645116130356e-05,0.2647104718714644,0.0125952310889759,1.6858240563085165,101.0,1e-05,7.0,3145728.0,0.0180779992203627,0.07945309633819,0.0018250075486123,64.6339282989502,0.0811691284179687,1.5271577835083008,2.0685901641845703,-0.0041682720184326,-0.000586986541748,-0.0046085119247436,-0.0035812854766845,-0.0027369013292514,-0.0002838421855894,-0.0024530591436619,0.8530805110931396,0.7999013662338257,0.0,0.0,1.5267982482910156,2.066217422485352,-0.0038087368011474,0.0017857551574707,-0.0038087368011474,-0.0055944919586181,-0.0025008293047412,0.0008635166409686,-0.0033643459457099,0.8530805110931396,0.7999013662338257,0.0,0.0
38,0,population_random,0.081121951341629,0.0140417842194437,0.0705906131770461,5.777182590765173,65.62813758850098,526,15,0.028517110266159697,0.0034309648288973382,2493,2567,1714,0.0012422943254932,0.000478173198644,0.0008836644265102,0.0006929678055421,0.0002139575185631,0.0005324996666198,0.0048312568105757,0.0025975920725613,0.0028830627561546,0.0026949373923172,0.001162286710465,0.0018232223594684,-0.0034547596070915,0.0034673362970352,0.6234,0.1393865283391431,0.0118204696521756,2.153465402443544e-06,0.0013070203969135,0.1305211761000113,11.791961946427042,101.0,1e-05,7.0,3145728.0,0.1039351360107373,0.0664787580328395,0.0015510175201644,64.6339282989502,0.0812301635742187,1.5241278409957886,2.068278312683105,-0.0011383295059204,-0.0002751350402832,-0.0013446807861328,-0.0008631944656372,-0.000747430955586,-0.0001330438189156,-0.0006143871366704,0.8530805110931396,0.7999013662338257,0.0,0.0,1.524082064628601,2.070068359375,-0.0010925531387329,-0.0020651817321777,-0.0026414394378662,0.0009726285934448,-0.0007173740399985,-0.0009986356667651,0.0002812616267665,0.8530805110931396,0.7999013662338257,0.0,0.0
39,13,population_random,0.0,0.0,0.0,0.0,65.64783763885498,526,0,0.0,0.0,9918,8185,5553,0.0,3.8146971803598724e-08,-2.861022885269904e-08,0.0,1.7068776441132436e-08,-1.2801582330849329e-08,0.0,3.0994414146334754e-08,-2.324581060975106e-08,0.0,1.3868380659713389e-08,-1.040128549478504e-08,-8.58306884765625e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1e-05,7.0,3145728.0,0.0,4.5479411981557806e-05,8.167430033906271e-07,64.6339282989502,0.0,1.5229895114898682,2.0680031776428223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530805110931396,0.7999013662338257,0.0,0.0,1.5229895114898682,2.0680031776428223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530805110931396,0.7999013662338257,0.0,0.0
10,127,population_random,0.0511392205953598,0.1426265686750412,-0.0558307059109211,0.3585532560312537,65.09341239929199,526,0,0.0,0.0,6952,3441,9059,0.0151969660073518,0.0033011543564498,0.0127211002400144,0.0084770637431932,0.0014770940665491,0.0073692431932814,0.0123969800770282,0.0282956697046756,-0.0088247722014784,0.0069151954597533,0.0126608335499823,-0.0025804297027334,-0.0243205932397395,0.0361400988698005,0.7212,0.049809296712581,0.122158080020214,0.0009757280931808,0.1603600568172918,-0.0418092633025794,0.4077445937586052,101.0,1e-05,7.0,3145728.0,0.0462440433246748,0.105098985707187,0.0023314379246676,64.6339282989502,0.4941592216491699,1.520423412322998,2.1222498416900635,0.0025660991668701,-0.0542466640472412,-0.0381188988685607,0.0568127632141113,0.0016849092836889,-0.0262314219986225,0.0279163312823114,0.8530805110931396,0.7999013662338257,0.0,0.0,1.5280799865722656,2.1208150386810303,-0.0050904750823974,-0.052811861038208,-0.0446993708610534,0.0477213859558105,-0.0033424229411912,-0.0255376111647974,0.0221951882236061,0.8530805110931396,0.8132346868515015,0.0,0.0
27,70,population_random,1.099011569749564e-05,0.1019219681620597,-0.0764304860058473,0.0001078287232435,65.41866970062256,526,6,0.011406844106463879,0.0006047818144011407,5049,8054,9263,0.0039124665781855,0.0007699525449424,0.0033350021694786,0.002182424344461,0.0003445135285591,0.0019240391980417,0.0042783175595104,-0.0075555639341473,0.0042783175595104,0.0023865007428488,-0.0033807200304816,0.0023865007428488,-0.0080983521230518,0.0098887560665607,0.6784,9.123673070232094e-06,0.1671416801429316,-1.3338245230531951e-09,-0.0008746699770281,-0.1253471364341285,5.45864625889567e-05,101.0,1e-05,7.0,3145728.0,0.0011005819275981,0.0135484068596295,0.0003075438440907,64.63392782211304,0.0583821535110473,1.5310710668563845,2.064520359039306,-0.0080815553665161,0.0034828186035156,-0.0080815553665161,-0.0115643739700317,-0.0053063762458943,0.0016841456730668,-0.0069905219189612,0.8530805110931396,0.7999013662338257,0.0,0.0,1.525781512260437,2.061800956726074,-0.0027920007705688,0.006202220916748,-0.0027920007705688,-0.0089942216873168,-0.0018332370311845,0.0029991350998877,-0.0048323721310722,0.8530805110931396,0.7999013662338257,0.0,0.0
