epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,0.5016465187072754,0.236328125
0,2,16,8,1.5091580152511597,0.259765625
0,3,24,8,1.2208095788955688,0.2314453125
0,4,32,8,0.5661788582801819,0.2470703125
0,5,40,8,1.975043535232544,0.310546875
0,6,48,8,1.2817902565002441,0.2177734375
0,7,56,8,0.8038451075553894,0.275390625
0,8,64,8,0.9560350179672241,0.2236328125
0,9,72,8,0.794762909412384,0.216796875
0,10,80,8,0.43766850233078003,0.2734375
0,11,88,8,1.4548101425170898,0.275390625
0,12,96,8,1.5048046112060547,0.259765625
0,13,104,8,1.0122194290161133,0.2890625
0,14,112,8,1.168026328086853,0.26953125
0,15,120,8,1.0471261739730835,0.2294921875
0,16,128,8,0.7841061353683472,0.28515625
