epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.1234712600708008,0.447265625
0,2,16,8,0.7367894053459167,0.384765625
0,3,24,8,0.9995085000991821,0.314453125
0,4,32,8,1.886051893234253,0.36328125
0,5,40,8,0.6934781670570374,0.318359375
0,6,48,8,1.1687697172164917,0.35546875
0,7,56,8,1.5830823183059692,0.34375
0,8,64,8,0.5925994515419006,0.416015625
