epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.1234712600708008,0.306640625
0,2,16,8,0.7296128273010254,0.23828125
0,3,24,8,0.990403950214386,0.2001953125
0,4,32,8,1.85408353805542,0.2451171875
0,5,40,8,0.7067285180091858,0.21484375
0,6,48,8,1.162966012954712,0.2392578125
0,7,56,8,1.665717363357544,0.25
0,8,64,8,0.5961453914642334,0.265625
0,9,72,8,0.7757179141044617,0.275390625
0,10,80,8,1.043021559715271,0.25
0,11,88,8,0.8018233180046082,0.271484375
0,12,96,8,1.210833191871643,0.236328125
0,13,104,8,1.4933019876480103,0.3984375
0,14,112,8,1.0048514604568481,0.265625
0,15,120,8,0.6631686091423035,0.259765625
0,16,128,8,1.1010233163833618,0.29296875
