epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.0263738632202148,1.71875
0,2,16,8,0.8795109987258911,1.4375
0,3,24,8,0.814109742641449,1.578125
0,4,32,8,1.4438676834106445,1.796875
0,5,40,8,1.1890039443969727,1.328125
0,6,48,8,0.6533817052841187,1.5546875
0,7,56,8,0.8138497471809387,1.96875
0,8,64,8,1.1451220512390137,1.546875
