epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.0125007629394531,0.8927474021911621
0,2,16,8,0.9030469059944153,0.9533200263977051
0,3,24,8,0.8069798946380615,0.9610239267349243
0,4,32,8,0.5697932243347168,0.7592202425003052
0,5,40,8,1.0562891960144043,1.0104033946990967
0,6,48,8,0.5666406750679016,0.8628244996070862
0,7,56,8,0.7066274285316467,0.7753121852874756
0,8,64,8,0.7747080326080322,0.8192663788795471
