epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.5328547954559326,0.291015625
0,2,16,8,0.5024134516716003,0.216796875
0,3,24,8,1.216007113456726,0.294921875
0,4,32,8,0.6927105188369751,0.2890625
0,5,40,8,0.9527793526649475,0.271484375
0,6,48,8,1.149050235748291,0.361328125
0,7,56,8,0.7887570858001709,0.36328125
0,8,64,8,1.0298242568969727,0.3515625
