selector,budget_k,protocol,order_seed,lr,update_step,raw_step,loss,grad_norm
random_same_layer_1,1,natural,11,1e-05,12,96,2.690887689590454,0.01822124607861042
random_same_layer_1,1,natural,11,1e-05,13,104,9.317852020263672,0.008565904572606087
random_same_layer_1,1,natural,11,1e-05,14,112,4.603630542755127,0.008334535174071789
random_same_layer_1,1,natural,11,1e-05,15,120,2.045699119567871,0.007080638315528631
random_same_layer_1,1,natural,11,1e-05,16,128,2.7752790451049805,0.01632683165371418
random_same_layer_1,1,natural,11,1e-05,17,136,2.6167173385620117,0.04898332804441452
random_same_layer_1,1,natural,11,1e-05,18,144,3.364424228668213,0.019656475633382797
random_same_layer_1,1,natural,11,1e-05,19,150,4.623358249664307,0.01810372620820999
random_same_layer_2,1,natural,11,1e-05,1,8,3.8699753284454346,0.018656611442565918
random_same_layer_2,1,natural,11,1e-05,2,16,10.444173812866211,0.027936916798353195
random_same_layer_2,1,natural,11,1e-05,3,24,2.008739948272705,0.012902979739010334
random_same_layer_2,1,natural,11,1e-05,4,32,2.6781578063964844,0.012438005767762661
random_same_layer_2,1,natural,11,1e-05,5,40,3.3639817237854004,0.010250601917505264
random_same_layer_2,1,natural,11,1e-05,6,48,8.789905548095703,0.01535133644938469
random_same_layer_2,1,natural,11,1e-05,7,56,3.8710696697235107,0.010284345597028732
random_same_layer_2,1,natural,11,1e-05,8,64,6.427703380584717,0.0073692938312888145
random_same_layer_2,1,natural,11,1e-05,9,72,4.088210582733154,0.02003297209739685
random_same_layer_2,1,natural,11,1e-05,10,80,6.029265403747559,0.023316290229558945
random_same_layer_2,1,natural,11,1e-05,11,88,3.2243568897247314,0.017222095280885696
random_same_layer_2,1,natural,11,1e-05,12,96,2.6908881664276123,0.018317341804504395
random_same_layer_2,1,natural,11,1e-05,13,104,9.317893981933594,0.011553923599421978
random_same_layer_2,1,natural,11,1e-05,14,112,4.6037068367004395,0.013663946650922298
random_same_layer_2,1,natural,11,1e-05,15,120,2.034362316131592,0.016808820888400078
random_same_layer_2,1,natural,11,1e-05,16,128,2.77541446685791,0.020426781848073006
random_same_layer_2,1,natural,11,1e-05,17,136,2.609358310699463,0.020279891788959503
random_same_layer_2,1,natural,11,1e-05,18,144,3.3958213329315186,0.015495981089770794
random_same_layer_2,1,natural,11,1e-05,19,150,4.668262958526611,0.011897649616003036
random_same_layer_3,1,natural,11,1e-05,1,8,3.8699753284454346,0.015699217095971107
random_same_layer_3,1,natural,11,1e-05,2,16,10.506668090820312,0.03381715714931488
random_same_layer_3,1,natural,11,1e-05,3,24,2.0088579654693604,0.07428669929504395
random_same_layer_3,1,natural,11,1e-05,4,32,2.678528070449829,0.010045458562672138
random_same_layer_3,1,natural,11,1e-05,5,40,3.36457896232605,0.0
random_same_layer_3,1,natural,11,1e-05,6,48,8.789859771728516,0.06998343765735626
random_same_layer_3,1,natural,11,1e-05,7,56,3.871213674545288,0.002543219132348895
random_same_layer_3,1,natural,11,1e-05,8,64,6.427731037139893,0.04078994691371918
random_same_layer_3,1,natural,11,1e-05,9,72,4.088200569152832,0.06841763854026794
random_same_layer_3,1,natural,11,1e-05,10,80,6.025602340698242,0.03579811006784439
random_same_layer_3,1,natural,11,1e-05,11,88,3.22446346282959,0.01379601564258337
random_same_layer_3,1,natural,11,1e-05,12,96,2.6909639835357666,0.04283124953508377
random_same_layer_3,1,natural,11,1e-05,13,104,9.317864418029785,0.04128102958202362
random_same_layer_3,1,natural,11,1e-05,14,112,4.604245662689209,0.03329825401306152
random_same_layer_3,1,natural,11,1e-05,15,120,2.0351474285125732,0.03618144989013672
random_same_layer_3,1,natural,11,1e-05,16,128,2.7754087448120117,1.8608703840072849e-06
random_same_layer_3,1,natural,11,1e-05,17,136,2.6276819705963135,0.04176023229956627
random_same_layer_3,1,natural,11,1e-05,18,144,3.36457896232605,0.042110420763492584
random_same_layer_3,1,natural,11,1e-05,19,150,4.62661600112915,0.014363841153681278
random_same_layer_4,1,natural,11,1e-05,1,8,3.8699753284454346,0.15102070569992065
random_same_layer_4,1,natural,11,1e-05,2,16,10.506668090820312,0.018707113340497017
random_same_layer_4,1,natural,11,1e-05,3,24,2.008859872817993,0.040142543613910675
random_same_layer_4,1,natural,11,1e-05,4,32,2.678234577178955,0.08240151405334473
random_same_layer_4,1,natural,11,1e-05,5,40,3.36457896232605,0.1110580638051033
random_same_layer_4,1,natural,11,1e-05,6,48,8.789859771728516,0.19138433039188385
random_same_layer_4,1,natural,11,1e-05,7,56,3.8699753284454346,0.3388731777667999
random_same_layer_4,1,natural,11,1e-05,8,64,6.432096481323242,0.1589275598526001
random_same_layer_4,1,natural,11,1e-05,9,72,4.088247776031494,0.07886900007724762
random_same_layer_4,1,natural,11,1e-05,10,80,6.033758163452148,0.2776036858558655
random_same_layer_4,1,natural,11,1e-05,11,88,3.22446346282959,0.01668764464557171
random_same_layer_4,1,natural,11,1e-05,12,96,2.6909639835357666,0.10319474339485168
random_same_layer_4,1,natural,11,1e-05,13,104,9.317798614501953,0.00568635668605566
random_same_layer_4,1,natural,11,1e-05,14,112,4.604245662689209,0.04224791005253792
random_same_layer_4,1,natural,11,1e-05,15,120,2.045722246170044,0.10339954495429993
random_same_layer_4,1,natural,11,1e-05,16,128,2.7754087448120117,0.0
random_same_layer_4,1,natural,11,1e-05,17,136,2.614959716796875,0.17992617189884186
random_same_layer_4,1,natural,11,1e-05,18,144,3.36457896232605,0.21174262464046478
random_same_layer_4,1,natural,11,1e-05,19,150,4.623359203338623,0.30018824338912964
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,1,8,3.8699753284454346,1.1810028553009033
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,2,16,10.444204330444336,1.3082594871520996
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,3,24,2.0087695121765137,0.9869250059127808
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,4,32,2.678191900253296,1.0897843837738037
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,5,40,3.364579677581787,0.8525510430335999
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,6,48,8.789864540100098,1.1307518482208252
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,7,56,3.869933605194092,0.9564409852027893
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,8,64,6.417417526245117,0.8068835735321045
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,9,72,4.088205337524414,1.2536262273788452
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,10,80,6.037668228149414,1.1523371934890747
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,11,88,3.224432945251465,1.2462949752807617
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,12,96,2.659731864929199,0.97098708152771
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,13,104,9.317808151245117,1.2776319980621338
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,14,112,4.600930213928223,0.9083570241928101
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,15,120,2.0283119678497314,1.0260883569717407
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,16,128,2.7755658626556396,1.2116045951843262
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,17,136,2.609372615814209,1.189437985420227
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,18,144,3.364025115966797,0.9316372871398926
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,19,150,4.623316764831543,0.7710942625999451
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,1,8,3.8699753284454346,10.290284156799316
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,2,16,10.50525951385498,10.357717514038086
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,3,24,1.9836149215698242,8.852672576904297
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,4,32,2.6681387424468994,7.791640758514404
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,5,40,3.361236095428467,9.588143348693848
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,6,48,8.831578254699707,9.758867263793945
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,7,56,3.8699097633361816,8.350671768188477
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,8,64,6.338649272918701,7.123912811279297
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,9,72,4.088138580322266,10.795419692993164
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,10,80,5.922080039978027,8.278636932373047
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,11,88,3.1795177459716797,10.834600448608398
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,12,96,2.691335439682007,8.250199317932129
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,13,104,9.130420684814453,10.813714981079102
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,14,112,4.438197612762451,8.269679069519043
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,15,120,2.0126636028289795,9.538413047790527
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,16,128,2.6138978004455566,8.967021942138672
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,17,136,2.6171112060546875,9.68514633178711
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,18,144,3.2680208683013916,6.707858085632324
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-06,19,150,4.336208820343018,6.880814075469971
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,1,8,3.8699753284454346,1.1810028553009033
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,2,16,10.444195747375488,1.3034918308258057
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,3,24,2.0104219913482666,0.9821078181266785
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,4,32,2.6246402263641357,1.0706812143325806
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,5,40,3.3630852699279785,0.8412347435951233
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,6,48,8.789937019348145,1.096243977546692
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,7,56,3.809532403945923,0.9223743081092834
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,8,64,6.368458271026611,0.7780455946922302
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,9,72,4.046462535858154,1.1847007274627686
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,10,80,5.971635818481445,1.0973094701766968
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,11,88,3.182817220687866,1.1731860637664795
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,12,96,2.6596755981445312,0.9145992994308472
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,13,104,9.19292163848877,1.2085862159729004
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,14,112,4.563174247741699,0.8607192039489746
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,15,120,2.0088019371032715,0.9480202198028564
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,16,128,2.7333290576934814,1.1250109672546387
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,17,136,2.5719213485717773,1.0838876962661743
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,18,144,3.272590398788452,0.866636335849762
causal_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,19,150,4.581688404083252,0.7180278897285461
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,1,8,3.8699753284454346,10.290284156799316
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,2,16,10.442713737487793,10.370305061340332
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,3,24,1.9088205099105835,8.495209693908691
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,4,32,2.4838969707489014,7.266239166259766
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,5,40,3.0516693592071533,8.39526653289795
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,6,48,7.666327953338623,9.181495666503906
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,7,56,2.6258907318115234,6.984094142913818
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,8,64,4.7617316246032715,5.88346529006958
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,9,72,2.8828036785125732,9.321349143981934
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,10,80,4.704845905303955,8.145544052124023
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,11,88,1.8170491456985474,9.765583038330078
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,12,96,1.5682086944580078,7.621989727020264
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,13,104,5.142270088195801,9.617630958557129
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,14,112,1.9432379007339478,6.854560375213623
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,15,120,1.4583362340927124,8.150282859802246
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,16,128,0.934647262096405,8.417160034179688
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,17,136,1.7501366138458252,7.676909923553467
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,18,144,1.9676635265350342,6.190151691436768
routing_routed_lr_sensitivity,1,natural_lr_sensitivity,11,3e-05,19,150,1.3047841787338257,6.523168087005615
