layer,expert,target_delta_nll,control_delta_nll,causal_specificity
17,117,0.0048148902133107185,-0.006830895319581032,0.0048148902133107185
17,119,0.0,0.0,0.0
17,138,0.017678607255220413,0.003608901519328356,0.014971931115724146
17,147,0.017295345664024353,-0.013761787675321102,0.017295345664024353
17,152,-0.021206390112638474,-0.02332920767366886,-0.021206390112638474
17,165,0.005174287129193544,0.018891656771302223,-0.008994455449283123
17,166,0.01603604480624199,0.00529266195371747,0.012066548340953887
17,177,0.0,0.0,0.0
17,189,0.015329613350331783,-0.0035223127342760563,0.015329613350331783
17,238,0.00012675106700044125,0.001754765515215695,-0.00118932306941133
17,251,0.005203792825341225,-0.00287865218706429,0.005203792825341225
18,5,0.006860304623842239,-0.016263965517282486,0.006860304623842239
18,8,0.0,0.0,0.0
18,14,2.486407765900367e-06,-0.0030030168127268553,2.486407765900367e-06
18,19,-0.0027910424396395683,0.00040397525299340487,-0.003094023879384622
18,25,-0.0047943913377821445,-0.005085127893835306,-0.0047943913377821445
18,73,0.03596148639917374,-0.0032223225571215153,0.03596148639917374
18,76,0.010831951163709164,-0.020341601222753525,0.010831951163709164
18,85,0.0,0.0,0.0
18,119,0.025949768722057343,-0.011461094953119755,0.025949768722057343
18,124,0.01628784090280533,-0.0055230045691132545,0.01628784090280533
18,133,0.008113211020827293,-0.00142225855961442,0.008113211020827293
18,160,-0.0035242398735135794,-0.0372513085603714,-0.0035242398735135794
18,164,0.06122973933815956,0.07172659784555435,0.007434790953993797
18,166,0.01099451258778572,0.003713480196893215,0.00820940244011581
18,169,0.0024848198518157005,-0.019010312855243683,0.0024848198518157005
18,180,0.031095417216420174,-0.008906259201467037,0.031095417216420174
18,186,0.0018092107493430376,-0.015231182798743248,0.0018092107493430376
18,193,0.013427509926259518,-0.016753146424889565,0.013427509926259518
18,195,0.005551876965910196,-0.0185236893594265,0.005551876965910196
18,196,0.013264739885926247,-0.006886383518576622,0.013264739885926247
18,197,0.01927841454744339,-0.0007795154815539718,0.01927841454744339
18,216,0.018282974138855934,-0.005914571229368448,0.018282974138855934
18,217,0.010097555816173553,0.0022581350058317184,0.008403954561799765
18,230,0.006446061190217733,-0.0023273550905287266,0.006446061190217733
18,239,4.408836321090348e-05,0.0003696864878293127,-0.00023317650266108103
18,250,0.016762636601924896,-0.009897023439407349,0.016762636601924896
18,254,-0.0018684894312173128,-0.010935693047940731,-0.0018684894312173128
24,3,0.007227793335914612,-0.0008763790247030556,0.007227793335914612
24,4,-0.0008009892771951854,-0.017395641654729843,-0.0008009892771951854
24,9,0.0030538015998899937,0.006128161679953337,-0.0015423196600750089
24,54,0.009604625403881073,0.0005479633691720665,0.009193652877002023
24,58,-0.00025379122234880924,-0.012100921012461185,-0.00025379122234880924
24,80,-0.0008128446061164141,-0.004329668823629618,-0.0008128446061164141
24,89,0.0018222832586616278,-0.004887883551418781,0.0018222832586616278
24,91,0.0,0.0,0.0
24,97,0.0016361564630642533,0.0021649515256285667,1.2442818842828274e-05
24,100,0.008004998788237572,-0.01179207768291235,0.008004998788237572
24,103,0.03168591484427452,-0.0168917179107666,0.03168591484427452
24,104,0.006683987565338612,0.011705614626407623,-0.002095223404467106
24,116,0.011821160092949867,-0.007853123359382153,0.011821160092949867
24,153,0.06764427572488785,0.0672466903924942,0.017209257930517197
24,168,0.034805357456207275,-0.010592279024422169,0.034805357456207275
24,184,0.03778906166553497,0.005975012667477131,0.033307802164927125
24,194,0.0016596472123637795,-0.01071859523653984,0.0016596472123637795
24,205,0.006539667025208473,-0.031576260924339294,0.006539667025208473
24,248,0.00291167083196342,0.0011092800414189696,0.0020797108008991927
24,251,0.029977524653077126,-0.03730938583612442,0.029977524653077126
24,254,0.004978111479431391,-0.012460345402359962,0.004978111479431391
25,7,0.004505789373070002,-0.0013351589441299438,0.004505789373070002
25,38,0.016169246286153793,-0.009091285988688469,0.016169246286153793
25,58,-0.004851156380027533,-0.018580123782157898,-0.004851156380027533
25,63,0.03618102893233299,-0.0027680229395627975,0.03618102893233299
25,67,0.005864514037966728,-0.008328555151820183,0.005864514037966728
25,86,0.0015595832373946905,-0.017737723886966705,0.0015595832373946905
25,97,0.002343348925933242,-0.003850489854812622,0.002343348925933242
25,105,0.009330789558589458,-0.012264277786016464,0.009330789558589458
25,110,-0.0013560440856963396,0.002862272784113884,-0.0035027486737817526
25,124,0.030914930626749992,-0.010636615566909313,0.030914930626749992
25,141,0.0035917835775762796,-0.012206567451357841,0.0035917835775762796
25,146,0.02891022525727749,-0.016285168007016182,0.02891022525727749
25,151,0.017783991992473602,0.0015991574618965387,0.016584623896051198
25,153,0.03614190220832825,0.017597487196326256,0.022943786811083555
25,168,0.16296705603599548,0.08755946904420853,0.09729745425283909
25,173,0.009435255080461502,-0.009098153561353683,0.009435255080461502
