capability,selector,layer,expert,n_runs,target_improvement_mean,target_improvement_std,control_improvement_mean,specific_gain_mean,relative_target_improvement_mean,relative_specific_gain_mean,specific_gain_std,target_token_acc_mean,target_seq_exact_mean,mean_grad_norm,native_target_improvement_mean,native_control_improvement_mean,native_specific_gain_mean
python,gradient,25.0,168.0,3,0.36613523960113525,0.0017583157138523489,0.25815995534261066,0.10797528425852454,0.4527420251289869,0.3466078401094017,0.012918343898145869,0.9081504344940186,0.0,2.786114226307786,0.367577185233434,0.2645767529805501,0.10300043225288387
python,gradient_specific,28.0,138.0,3,0.27108657360076904,0.0009705297470084041,0.07156380017598467,0.19952277342478433,0.3352102475877326,0.3057890865927883,0.0037770562270356936,0.9011892676353456,0.0399999991059303,2.6156439969414156,0.27014503876368207,0.07468795776367186,0.19545708100001014
python,routing,6.0,0.0,3,0.06078577041625973,0.007959493685298531,-0.023939609527587866,0.08472537994384764,0.07516422846176583,0.08500623104317186,0.015465611126714183,0.9060898025830587,0.0,0.504332953377774,0.058146595954894964,-0.026154041290283165,0.08430063724517817
python,causal,38.0,60.0,3,0.013909518718719434,0.0011047195822650887,0.0185499986012776,-0.0046404798825581,0.017199720191213935,0.009573483267488766,0.002097144718085719,0.8983322381973267,0.0,0.32038162570250656,0.014535168806711768,0.0168367226918538,-0.0023015538851419667
