layer,expert,panel_group,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,global_grad_ratio_bf16,scan_peak_gpu_gib,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank,global_target_grad_rank,global_grad_specific_rank,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio,atlas_order_seed,atlas_lr,atlas_updates,trainable_params,mean_train_grad_norm,parameter_delta_l2,relative_parameter_delta,peak_gpu_gib,delta_merge_max_nll_diff,validation_target_nll,validation_control_nll,validation_target_improvement,validation_control_improvement,validation_utility_score,validation_specific_gain,validation_relative_target_improvement,validation_relative_control_improvement,validation_relative_specific_gain,validation_target_token_acc,validation_control_token_acc,validation_target_seq_exact,validation_control_seq_exact,validation_native_target_nll,validation_native_control_nll,validation_native_target_improvement,validation_native_control_improvement,validation_native_utility_score,validation_native_specific_gain,validation_native_relative_target_improvement,validation_native_relative_control_improvement,validation_native_relative_specific_gain,validation_native_target_token_acc,validation_native_control_token_acc,validation_native_target_seq_exact,validation_native_control_seq_exact
11,25,population_random,0.0816503167152404,0.1301974505186081,-0.0159977711737155,0.6271268476408738,64.8782606124878,681,104,0.1527165932452276,0.0196875573604992,415,1801,6889,0.0040282015688717,-0.0461388304829597,0.0040282015688717,0.0044391253470139,-0.0174710368917127,0.0044391253470139,0.0028264918364584,-0.0189033038914203,0.0028264918364584,0.0031148271355906,-0.0071579690296709,0.0031148271355906,-0.0194654986709356,0.0314428277388214,0.603,0.0698856853488447,0.1078369379853215,-0.0002497119967301,-0.0331347448860746,-0.0109920181401463,0.6480681541394413,101.0,1e-05,7.0,3145728.0,0.05850632541946,0.0601035556510445,0.0013672702491719,64.4002594947815,0.4728301763534546,0.8012337684631348,2.410895824432373,0.0209497809410095,-0.0135960578918457,0.0107527375221252,0.0345458388328552,0.0254806617770354,-0.0056714050039164,0.0311520667809519,0.9122403860092164,0.7537147998809814,0.0,0.0,0.816586434841156,2.399427890777588,0.0055971145629882,-0.0021281242370605,0.0040010213851928,0.0077252388000488,0.0068076216886662,-0.0008877172003114,0.0076953388889776,0.9104222059249878,0.7537147998809814,0.0,0.0
12,175,population_random,0.0981358438730239,0.2407252341508865,-0.0824080817401409,0.4076674562962717,64.8782606124878,681,54,0.079295154185022,0.008534525284508,1266,1535,8845,0.0263633243739604,-0.0401242673397064,0.0263633243739604,0.0290526924879724,-0.0151935484191316,0.0290526924879724,0.0141584016382694,-0.0395134687423706,0.0141584016382694,0.0156027245685348,-0.0149622620012541,0.0156027245685348,0.0012578167766332,0.0517648480534553,0.9808,0.0838908253886891,0.295819533248957,5.876790601178072e-05,0.0023680938043908,-0.1379738245480286,0.2835878498861817,101.0,1e-05,7.0,3145728.0,0.1555382902068751,0.066222381587402,0.0014174096039507,64.4002594947815,0.811406135559082,0.800865888595581,2.4334347248077397,0.0213176608085632,-0.0361349582672119,-0.0057835578918457,0.0574526190757751,0.025928104282812,-0.0150731914179248,0.0410012957007369,0.9102404117584229,0.7537147998809814,0.0,0.0,0.8250287771224976,2.3836514949798584,-0.0028452277183532,0.0136482715606689,-0.0028452277183532,-0.0164934992790222,-0.0034605748563265,0.0056931852041033,-0.0091537600604298,0.9122403860092164,0.7513619065284729,0.0,0.0
13,146,population_random,0.1182515174150466,0.3135196268558502,-0.1168882027268409,0.3771742094763308,64.8782606124878,681,127,0.1864904552129221,0.0208408618988619,387,1271,9177,-0.0003887742641381,0.0086644291877746,-0.0068870961549691,-0.0004284337962476,0.0032808929138581,-0.0028891034816412,0.0044303191825747,-0.0450884662568569,0.0044303191825747,0.0048822636708912,-0.017073303530206,0.0048822636708912,-0.0464823776260018,0.0165464656352996,0.2634,0.1186830810482063,0.2604115994278325,0.0002684895953279,0.0086871700561363,-0.0766256185226679,0.455751899333659,101.0,1e-05,7.0,3145728.0,0.1383019520768097,0.0692927408987727,0.0015275759645621,64.4002594947815,0.4175543785095215,0.7985425591468811,2.3602118492126465,0.0236409902572631,0.0370879173278808,0.0236409902572631,-0.0134469270706176,0.0287539081442293,0.0154707049345778,0.0132832032096514,0.9104222059249878,0.7537147998809814,0.0,0.0,0.8097822666168213,2.4078075885772705,0.0124012827873229,-0.0105078220367431,0.0045204162597656,0.0229091048240661,0.0150833506658099,-0.0043831906978853,0.0194665413636953,0.9104222059249878,0.7537147998809814,0.0,0.0
14,148,population_random,0.233488917350769,0.0780003368854522,0.1749886646866798,2.993434729527729,64.8782606124878,681,91,0.1336270190895741,0.0160738459067547,562,625,283,0.0016195124480873,-0.026843199506402,0.0016195124480873,0.0017847217015316,-0.0101645083752428,0.0017847217015316,0.0076921600848436,0.0006652015727013,0.0071932589053176,0.0084768505801169,0.0002518867750967,0.0082879354987943,-0.0179297427758574,0.0180120919570326,0.5458,0.2802681008605095,0.3478880120467756,0.0005124864146637,0.0052561678206515,0.0193520918254277,0.805627360399013,101.0,1e-05,7.0,3145728.0,0.1103171764739922,0.0679669920513117,0.0015633154627432,64.4002594947815,0.2161521911621093,0.7891137003898621,2.3940322399139404,0.0330698490142822,0.0032675266265869,0.0330698490142822,0.0298023223876953,0.0402219784599785,0.0013630029386363,0.0388589755213422,0.9140586256980896,0.7513619065284729,0.0,0.0,0.8090206980705261,2.39700984954834,0.0131628513336181,0.0002899169921875,0.0131628513336181,0.0128729343414306,0.016009626248491,0.0001209348101701,0.0158886914383209,0.9104222059249878,0.7537147998809814,0.0,0.0
15,60,population_random,0.047812707722187,0.4308348894119262,-0.2753134593367576,0.1109768704835828,64.8782606124878,681,0,0.0,0.0,7746,2788,9700,0.0033961532171815,-0.0111861946061253,0.0033961532171815,0.003742600654653,-0.0042357904740059,0.003742600654653,0.0106158442795276,-0.0192664694041013,0.0106158442795276,0.0116987848337499,-0.0072954861275997,0.0116987848337499,-0.023356176931411,0.0161935795098543,0.5514,0.062281872419634,0.4897962185128806,0.0009672286105342,0.0317067731962719,-0.3050652914650264,0.1271587449339791,101.0,1e-05,7.0,3145728.0,0.0668179898389748,0.0703586569258508,0.0015698176174644,64.4002594947815,0.4544591903686523,0.8107320666313171,2.402503728866577,0.0114514827728271,-0.0052039623260498,0.0075485110282897,0.0166554450988769,0.0139281341509767,-0.0021707599519602,0.0160988941029369,0.9122403860092164,0.7480005621910095,0.0,0.0,0.8134443163871765,2.3903849124908447,0.0087392330169677,0.0069148540496826,0.0087392330169677,0.0018243789672851,0.0106292968562814,0.0028844344567142,0.0077448623995671,0.9122403860092164,0.7513619065284729,0.0,0.0
16,235,population_random,0.0,0.0185066238045692,-0.0138799678534269,0.0,64.8782606124878,681,0,0.0,0.0,7919,8557,6693,0.0016563605749979,-0.018436349928379,0.0016563605749979,0.0018253287693166,-0.0069811511556669,0.0018253287693166,0.0030968398787081,-0.0036053138319402,0.0030968398787081,0.0034127538471386,-0.0013651965232906,0.0034127538471386,-0.0087148571908473,0.0116956054419279,0.6306,0.0,0.0154120560770251,0.0,0.0,-0.0115590420577688,0.0,101.0,1e-05,7.0,3145728.0,0.0,0.0,0.0,64.37682151794434,0.0,0.8221835494041443,2.397299766540528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086039662361144,0.7537147998809814,0.0,0.0,0.8221835494041443,2.397299766540528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086039662361144,0.7537147998809814,0.0,0.0
17,215,population_random,0.0498828589916229,0.0992568135261535,-0.0245597511529922,0.502563574418763,64.8782606124878,681,3,0.0044052863436123,0.0004911492749632,5628,2708,7440,0.0061396853998303,-0.0056808977387845,0.0061396853998303,0.0067660052793018,-0.0021511419542592,0.0067660052793018,0.0054849917069077,0.0027770292945206,0.0034022197360172,0.0060445251554567,0.0010515563733644,0.0052558578754334,-0.0133368603289127,0.0152839865759015,0.7372,0.0417021260431762,0.1635667429112407,-4.923109372612089e-06,-0.000721749151432,-0.0809729311402542,0.2549547988832357,101.0,1e-05,7.0,3145728.0,0.0577491596341133,0.0632465707568805,0.0014752884753248,64.4002594947815,0.3528351783752441,0.823610246181488,2.415017604827881,-0.0014266967773437,-0.0177178382873535,-0.0147150754928588,0.0162911415100097,-0.0017352533730183,-0.0073907479300853,0.0056554945570669,0.9086039662361144,0.7537147998809814,0.0,0.0,0.8085509538650513,2.434865951538086,0.013632595539093,-0.0375661849975585,-0.0145420432090759,0.0511987805366516,0.0165809636412366,-0.015670207590171,0.0322511712314076,0.9104222059249878,0.7537147998809814,0.0,0.0
18,116,population_random,0.0,0.0,0.0,0.0,64.8782606124878,681,0,0.0,0.0,8105,8557,3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1e-05,7.0,3145728.0,0.0,0.0,0.0,64.37682151794434,0.0,0.8221835494041443,2.397299766540528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086039662361144,0.7537147998809814,0.0,0.0,0.8221835494041443,2.397299766540528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086039662361144,0.7537147998809814,0.0,0.0
19,77,population_random,0.0022804250475019,0.0796712264418602,-0.0574729947838932,0.0286229439324299,64.8782606124878,681,9,0.013215859030837,0.0014024642070484,4184,7546,8447,-0.0015518373111262,-0.0071455184370279,-0.0015518373111262,-0.0017101429073203,-0.0027057386352659,-0.0017101429073203,0.0153754977509379,0.0067645325325429,0.0103020983515307,0.0169439787513567,0.0025614736263177,0.0150228735316183,-0.0161905508004128,0.0070262945629656,0.308,0.0194113238367909,0.0663838366241713,2.819974270096281e-06,0.0021884047168391,-0.0303765536313375,0.2924103942107888,101.0,1e-05,7.0,3145728.0,0.0065424171875097,0.0572340041341099,0.0013749539895628,64.40025901794434,0.1970824003219604,0.813629686832428,2.401950597763061,0.0085538625717163,-0.0046508312225341,0.0050657391548156,0.0132046937942504,0.0104038357103051,-0.0019400290641356,0.0123438647744408,0.9104222059249878,0.7513619065284729,0.0,0.0,0.8255943059921265,2.4044413566589355,-0.0034107565879821,-0.0071415901184082,-0.0087669491767883,0.003730833530426,-0.0041484125904173,-0.0029790142301286,-0.0011693983602887,0.9086039662361144,0.7537147998809814,0.0,0.0
20,193,population_random,0.0,0.0,0.0,0.0,64.8782606124878,681,0,0.0,0.0,8350,8557,3615,0.0,0.0,0.0,0.0,0.0,0.0,6.062269312678836e-05,-0.0038471394218504,6.062269312678836e-05,6.680691843798426e-05,-0.0014567667637682,6.680691843798426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1e-05,7.0,3145728.0,0.0,0.0,0.0,64.37682151794434,0.0,0.8221835494041443,2.397299766540528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086039662361144,0.7537147998809814,0.0,0.0,0.8221835494041443,2.397299766540528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086039662361144,0.7537147998809814,0.0,0.0
