layer,expert,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
20,193,0.0,0.0,0.0,0.0,0.0,0.0
21,113,0.027427248361237038,0.030293592542501187,9.72526213445235e-05,0.11704915888079147,0.004707053954361148,0.905381173324091
22,194,0.03225516545470059,0.04916040135164507,6.106972705310909e-06,0.003851334899678309,-0.004615135559033208,0.6561208730441968
23,105,0.007376070682447426,0.3504155098064043,3.383146349733579e-06,0.001308917864214226,-0.25543556167235576,0.02104949831273584
24,222,1.70502178388497e-05,0.0,0.0,0.0,1.70502178388497e-05,17050217.8388497
25,150,0.5305323943216615,0.2459353133738156,0.04223978240042925,0.3237344167650378,0.34608090929129987,2.157202993915348
26,183,0.1912505893877397,0.15916267257276026,0.006083649815991521,0.19985738574084758,0.07187858495816951,1.2016045363846792
27,228,0.0,0.0,0.0,0.0,0.0,0.0
28,99,0.001382175818041492,0.026269507164394582,-3.821854122065815e-08,-0.0010525891538637534,-0.018319954555254446,0.052615216925815174
29,201,0.0,0.011173357202761644,0.0,0.0,-0.008380017902071234,0.0
30,50,0.030942985942796167,0.25873459656680164,1.5271169104380533e-05,0.0019074605392593032,-0.16310796148230505,0.11959353852660183
31,66,0.10108115914146172,0.7290607897774806,0.005271099042147398,0.07152654068558616,-0.4457144331916488,0.13864572139749065
32,233,0.009548374521672407,0.022132665770593373,4.660317426896654e-05,0.22052220569372125,-0.007051124806272622,0.43141547521706425
33,132,0.003306754886665751,0.005382075600812567,1.512617018306628e-07,0.008499183078841118,-0.0007298018139436746,0.6144014189529606
34,23,0.011609954827466696,0.005491394016077065,3.034031053061881e-07,0.004758903357327679,0.007491409315408898,2.1142090316888953
35,88,0.012906687847445596,0.6144042636483583,0.0003327543963678181,0.04196186427025035,-0.4478965098888232,0.021006833140747
36,172,0.0162954787830071,0.04338572510696574,0.0006448084022849798,0.9120459152274374,-0.016243815047217204,0.3755954001565184
37,150,0.0002130189910067678,0.04253300755733434,5.192993057789863e-08,0.0057315663661706255,-0.03168673667699399,0.005008321847793402
38,35,0.005247766911292765,0.009814796483263392,2.1682768419850618e-05,0.42097751088080204,-0.0021133304511547785,0.5346791367204405
39,128,0.007908632162797899,2.3018186176243436e-06,-1.79064738297513e-11,-0.0009836432075361558,0.007906905798834681,3435.817516821853
