epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,0.5016465187072754,6.21875
0,2,16,8,1.4555909633636475,6.09375
0,3,24,8,1.2233463525772095,5.84375
0,4,32,8,0.5422298908233643,6.15625
0,5,40,8,1.8061578273773193,6.90625
0,6,48,8,1.2400392293930054,5.28125
0,7,56,8,0.8185880780220032,5.9375
0,8,64,8,0.8971344232559204,5.03125
