capability,selector,layer,expert,n_runs,target_improvement_mean,target_improvement_std,control_improvement_mean,specific_gain_mean,relative_target_improvement_mean,relative_specific_gain_mean,specific_gain_std,target_token_acc_mean,target_seq_exact_mean,mean_grad_norm,native_target_improvement_mean,native_control_improvement_mean,native_specific_gain_mean
sql,gradient,28.0,149.0,3,0.20971608161926267,0.0021613632137223596,0.1558148860931396,0.053901195526123026,0.2643293081006149,0.20432639946963813,0.0041826517393988225,0.8739975094795227,0.0,1.4551974284021476,0.20972349246342972,0.15638772646586097,0.05333576599756873
sql,causal,31.0,38.0,3,0.15335118770599362,0.0019350023100203327,0.1111634572347005,0.04218773047129307,0.19328614682170187,0.15047810110282167,0.0020661577136951797,0.8728381196657816,0.0,1.1021111429783337,0.15261946121851597,0.11400620142618813,0.03861325979232783
sql,gradient_specific,34.0,239.0,3,0.1372604370117187,0.0007067735231179856,-0.0025323232014973335,0.1397927602132161,0.17300512228130005,0.1739802971281547,0.002088978037762972,0.8728381196657816,0.0,1.2477945633101883,0.13759615023930863,-0.0042971769968668,0.1418933272361755
sql,routing,6.0,91.0,3,0.072588562965393,0.005436799667619532,-0.0067166487375894994,0.07930521170298256,0.09149171811961743,0.09407823902665734,0.013082246156603573,0.8753214677174886,0.0,0.46695197935689964,0.07486591736475623,0.0037187735239664673,0.07114714384078973
