layer,expert,panel_group,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,global_grad_ratio_bf16,scan_peak_gpu_gib,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank,global_target_grad_rank,global_grad_specific_rank,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio,atlas_order_seed,atlas_lr,atlas_updates,trainable_params,mean_train_grad_norm,parameter_delta_l2,relative_parameter_delta,peak_gpu_gib,delta_merge_max_nll_diff,validation_target_nll,validation_control_nll,validation_target_improvement,validation_control_improvement,validation_utility_score,validation_specific_gain,validation_relative_target_improvement,validation_relative_control_improvement,validation_relative_specific_gain,validation_target_token_acc,validation_control_token_acc,validation_target_seq_exact,validation_control_seq_exact,validation_native_target_nll,validation_native_control_nll,validation_native_target_improvement,validation_native_control_improvement,validation_native_utility_score,validation_native_specific_gain,validation_native_relative_target_improvement,validation_native_relative_control_improvement,validation_native_relative_specific_gain,validation_native_target_token_acc,validation_native_control_token_acc,validation_native_target_seq_exact,validation_native_control_seq_exact
26,99,population_random,0.0534807853400707,0.1620527058839798,-0.0680587440729141,0.3300209339178193,65.4227991104126,1561,172,0.11018577834721333,0.009080123168241512,952,1545,7031,-0.003603023244068,0.002656536642462,-0.0055954257259145,-0.0044683574510632,0.0009269213504463,-0.0051635484638979,0.0002418708754703,-0.0047509903088212,0.0002418708754703,0.0002999607427963,-0.0016577201618904,0.0002999607427963,-0.0175908060334622,-0.0007489424496889,0.0076,0.0481479997043212,0.1393505767893907,0.0002758650080068,0.0411158806008457,-0.0563649328877218,0.3455170463825553,101.0,1e-05,7.0,3145728.0,0.0627072714269161,0.0782932704511856,0.001874089034719,64.63395881652832,0.1121711730957031,0.7266840934753418,2.4137303829193115,-0.0007523298263549,0.0058753490447998,-0.0007523298263549,-0.0066276788711547,-0.0010363643857837,0.002428225791989,-0.0034645901777727,0.8721575736999512,0.7751152515411377,0.0,0.0,0.7247305512428284,2.419787645339966,0.0012012124061584,-0.0001819133758544,0.0010647773742675,0.0013831257820129,0.0016547180689826,-7.518306534462714e-05,0.0017299011343273,0.8730270266532898,0.7751152515411377,0.0,0.0
27,231,population_random,0.6659753322601318,3.7516274452209473,-2.1477452516555786,0.1775163824191324,65.44344758987427,1561,54,0.03459320948110186,0.004531224975976938,2137,83,9960,0.0136940218508243,-0.0870247632265091,0.0136940218508243,0.0169829003109807,-0.030364765071499,0.0169829003109807,0.0121008148416876,-0.0999812856316566,0.0121008148416876,0.0150070544925884,-0.0348855674774983,0.0150070544925884,0.007905463963747,0.0194235248714685,1.0,0.6823962376565734,3.1878169781021723,0.4622378349304199,0.2124885276569396,-1.7084664959200555,0.2140638067818484,101.0,1e-05,7.0,3145728.0,0.66148293869836,0.1028058962563555,0.0024167418514597,64.63395881652832,0.1548061370849609,0.6922110915184021,2.3939075469970703,0.0337206721305847,0.025698184967041,0.0337206721305847,0.0080224871635437,0.0464515727498732,0.0106208150474914,0.0358307577023818,0.8757147789001465,0.7751152515411377,0.0,0.0,0.6929843425750732,2.3909335136413574,0.0329474210739135,0.0286722183227539,0.0329474210739135,0.0042752027511596,0.0453863885336815,0.0118499547029421,0.0335364338307393,0.8738966584205627,0.7751152515411377,0.0,0.0
28,207,population_random,0.0455180145800113,0.0210197698324918,0.0297531872056424,2.165485870710401,65.4615707397461,1561,112,0.07174887892376682,0.01146694576793722,672,1824,479,0.000344337808201,0.0004991590976715,-3.003151505254209e-05,0.0004270370482597,0.0001741670781067,0.0002964117396796,-0.0004219174443278,-0.0008408063440583,-0.0004219174443278,-0.0005232489019325,-0.0002933749677836,-0.0005232489019325,-0.0076707684025168,0.0033818556070327,0.3754,0.0383255820765756,0.028832180461916,8.377987796848174e-06,0.0075818201176647,0.0167014467301385,1.3292640882943263,101.0,1e-05,7.0,3145728.0,0.0453463047742843,0.0786447417647143,0.0018365653758583,64.63395881652832,0.0686988830566406,0.7253202795982361,2.412501573562622,0.0006114840507507,0.0071041584014892,0.0006114840507507,-0.0064926743507385,0.0008423437041479,0.0029360809935437,-0.0020937372893957,0.8739757537841797,0.7751152515411377,0.0,0.0,0.7268145680427551,2.4144492149353027,-0.0008828043937683,0.0051565170288085,-0.0008828043937683,-0.0060393214225769,-0.0012160983138839,0.002131139367331,-0.0033472376812149,0.8738966584205627,0.7751152515411377,0.0,0.0
29,220,population_random,0.3531262576580047,0.0169972460716962,0.3403783231042325,20.77549834530272,65.48221921920776,1561,338,0.216527866752082,0.03482014609024664,134,182,38,0.0017286193324252,0.0191004332154989,-0.0125967055791988,0.0021437799733352,0.0066645417447778,-0.0028546263352481,0.0003775632358156,0.001360195223242,-0.0006425831816159,0.0004682421909938,0.0004746006409419,0.0001122917102874,-0.0289503897540271,0.0014724237769842,0.0472,0.3608124119883882,0.0153414468703328,-4.203502248856239e-05,-0.0075938758867259,0.3493063268356385,23.518799433618284,101.0,1e-05,7.0,3145728.0,0.3969227756772722,0.0871897221054768,0.0019422638517912,64.63395881652832,0.1108460426330566,0.7148849964141846,2.4176504611968994,0.0110467672348022,0.0019552707672119,0.0110467672348022,0.0090914964675903,0.0152173631021107,0.0008080947822952,0.0144092683198154,0.8730270266532898,0.7751152515411377,0.0,0.0,0.7151090502738953,2.4156556129455566,0.0108227133750915,0.0039501190185546,0.0108227133750915,0.0068725943565368,0.0149087199610743,0.001632546561769,0.0132761733993052,0.871288001537323,0.7751152515411377,0.0,0.0
30,251,population_random,0.007339128293097,0.036416258662939,-0.0199730657041072,0.2015343849796557,65.50286769866943,1561,0,0.0,0.0,9378,5664,4866,-0.0033223426435142,0.0013522118097171,-0.0043365015008021,-0.0041202660933629,0.0004718150605258,-0.0044741273887573,-0.0024917430710047,-0.0026795531157404,-0.0024917430710047,-0.0030901823172498,-0.0009349522807006,-0.0030901823172498,-0.0117919071577489,-0.0011739285886287,0.0034,0.0073862752424949,0.0314348368491943,0.0001380827925459,0.5947067443078216,-0.0161898523944008,0.2349710061386648,101.0,1e-05,7.0,3145728.0,0.0068558976719422,0.1041551037172223,0.0024320713314462,64.63395881652832,0.0713508129119873,0.728243887424469,2.418224334716797,-0.0023121237754821,0.0013813972473144,-0.0023121237754821,-0.0036935210227966,-0.0031850428528709,0.0005709183232067,-0.0037559611760776,0.871288001537323,0.7751152515411377,0.0,0.0,0.7276184558868408,2.414782762527466,-0.001686692237854,0.0048229694366455,-0.001686692237854,-0.0065096616744995,-0.0023234859284509,0.0019932873248446,-0.0043167732532955,0.8738966584205627,0.7751152515411377,0.0,0.0
31,55,population_random,0.000145496262121,0.0,0.000145496262121,145496262.1210143,65.5235161781311,1561,4,0.0025624599615631004,0.00024836342889173607,6639,8571,1815,0.0001656824315432,-0.0037474341224879,0.0001656824315432,0.0002054742024535,-0.0013075583607632,0.0002054742024535,0.0006754446076229,0.0023420196957886,-0.0010810701642185,0.0008376654106301,0.0008171797913468,0.00022478056712,-0.0008674390614032,0.0012316948473453,0.6194,0.0001207291417815,9.357331747951838e-06,4.772074662512393e-13,0.0004224186551678,0.0001137111429705,12.90208919928881,101.0,1e-05,7.0,3145728.0,0.0031738894010361,0.0586599016290104,0.0013111805554858,64.63395881652832,0.0570399761199951,0.7291434407234192,2.4154322147369385,-0.0032116770744323,0.0041735172271728,-0.0032116770744323,-0.0073851943016052,-0.004424213452637,0.0017248749133128,-0.0061490883659498,0.871288001537323,0.7751152515411377,0.0,0.0,0.7266666889190674,2.4105429649353027,-0.0007349252700805,0.0090627670288085,-0.0007349252700805,-0.0097976922988891,-0.0010123889143331,0.0037455552816251,-0.0047579441959582,0.8738966584205627,0.7751152515411377,0.0,0.0
32,204,population_random,0.0332967117428779,0.2598861753940582,-0.1616179198026657,0.1281203653571143,65.54163932800293,1561,54,0.03459320948110186,0.004433162085602178,2182,2383,8493,0.0006397193646989,-0.0021792184561491,0.0006397193646989,0.0007933600746396,-0.0007603750243848,0.0007933600746396,0.0004704695893451,-0.0067456080578267,0.0004704695893451,0.0005834617632595,-0.002353684127898,0.0005834617632595,-0.0043857243210077,0.0034865944087505,0.5418,0.0323499188977225,0.2165779090535156,-1.0754477443697397e-05,-0.0015349773105721,-0.1300835128924141,0.1493685068756464,101.0,1e-05,7.0,3145728.0,0.0326631651925189,0.079908547593015,0.0017452437168418,64.63395881652832,0.0839462280273437,0.7261298894882202,2.414148569107056,-0.0001981258392333,0.0054571628570556,-0.0001981258392333,-0.005655288696289,-0.0002729262571973,0.0022553934242112,-0.0025283196814085,0.8721575736999512,0.7751152515411377,0.0,0.0,0.7246522307395935,2.4189674854278564,0.0012795329093933,0.0006382465362548,0.0012795329093933,0.0006412863731384,0.0017626076905101,0.0002637812135354,0.0014988264769746,0.871288001537323,0.7751152515411377,0.0,0.0
33,0,population_random,0.0014177312841638,0.0090207932516932,-0.005347863654606,0.1571625958438427,65.5622878074646,1561,0,0.0,0.0,9540,7865,3385,-0.0008643537876196,-0.0045830579474568,-0.0008643537876196,-0.0010719447046653,-0.0015991250389429,-0.0010719447046653,-0.0003382867434993,0.0008295351290144,-0.0009604380902601,-0.0004195327058741,0.0002894422044621,-0.0006366143592207,-0.0027064494006335,0.0007707609087228,0.1554,0.0011810368682417,0.007521015472049,2.294346490572252e-08,0.0025829682518001,-0.004459724735795,0.1570315700684206,101.0,1e-05,7.0,3145728.0,0.0009335023974667,0.0805159295065414,0.0018788827293646,64.63395881652832,0.0824842453002929,0.7289265394210815,2.417062282562256,-0.0029947757720947,0.0025434494018554,-0.0029947757720947,-0.0055382251739501,-0.0041254232450734,0.0010511834090386,-0.0051766066541121,0.871288001537323,0.7751152515411377,0.0,0.0,0.7258336544036865,2.421166181564331,9.810924530029296e-05,-0.0015604496002197,-0.0010722279548645,0.00165855884552,0.0001351494041356,-0.0006449189550204,0.000780068359156,0.8731061816215515,0.7751152515411377,0.0,0.0
34,164,population_random,0.0024040723219513,0.0012936685234308,0.0014338209293782,1.8583371834057023,65.58293628692627,1561,64,0.04099935938500961,0.004994795003203075,1933,7321,1576,-0.0007649880717508,-0.0001364451600238,-0.0007649880717508,-0.0009487144319732,-4.760857801455978e-05,-0.0009487144319732,-0.0001986151910386,-0.0025231158360838,-0.0001986151910386,-0.000246316387282,-0.0008803680328489,-0.000246316387282,-0.0057985705249011,0.0011243298351764,0.1572,0.0020312790574146,0.0011434725067363,1.0941316830326286e-07,0.0471057883254343,0.0011736746773624,1.776412676012499,101.0,1e-05,7.0,3145728.0,0.0029215729196688,0.0714459098188188,0.0015476829178846,64.63395881652832,0.0580875873565673,0.727037787437439,2.413151502609253,-0.0011060237884521,0.0064542293548583,-0.0011060237884521,-0.0075602531433105,-0.0015235919460151,0.0026674715097567,-0.0041910634557718,0.8721575736999512,0.7751152515411377,0.0,0.0,0.7264470458030701,2.414717674255371,-0.0005152821540832,0.0048880577087402,-0.0005152821540832,-0.0054033398628234,-0.0007098217489383,0.0020201876876743,-0.0027300094366127,0.8739757537841797,0.7751152515411377,0.0,0.0
35,250,population_random,0.0174090731889009,0.0032678807619959,0.014958162617404,5.327328152860982,65.60358476638794,1561,28,0.017937219730941704,0.001987533031710442,3817,3794,762,-0.0003221571387257,-0.0044647948816418,-0.0003221571387257,-0.0003995292713163,-0.0015578605749333,-0.0003995292713163,0.0004706364998128,-0.0034154879394918,0.0004706364998128,0.0005836687604342,-0.0011917353755651,0.0005836687604342,-0.0021151466071605,0.0014030661284923,0.3518,0.0145687793423308,0.0040361771898033,-1.3791550657060725e-07,-0.0023454150613939,0.0115416464499783,3.609548999862244,101.0,1e-05,7.0,3145728.0,0.0253348829490797,0.0744405040546174,0.0016585828481236,64.63395881652832,0.0416760444641113,0.7256884574890137,2.415072441101074,0.0002433061599731,0.0045332908630371,0.0002433061599731,-0.0042899847030639,0.000335163953634,0.0018735659298332,-0.0015384019761991,0.8721575736999512,0.7751152515411377,0.0,0.0,0.7252940535545349,2.413789749145508,0.0006377100944519,0.0058159828186035,0.0006377100944519,-0.0051782727241516,0.0008784711268816,0.0024036902962212,-0.0015252191693396,0.8738966584205627,0.7751152515411377,0.0,0.0
36,87,population_random,0.0041557978838682,0.0484751164913177,-0.03220053948462,0.0857305393897675,65.62170791625977,1561,0,0.0,0.0,9765,6588,5634,-0.0021635126322507,-0.0019015705911442,-0.0021635126322507,-0.002683121127987,-0.0006634978611395,-0.002683121127987,0.0004095214535482,-0.0062375385314226,0.0004095214535482,0.0005078757794152,-0.0021764080143268,0.0005078757794152,-0.0060523630082607,-0.0006850415766239,0.0028,0.004113236021819,0.0412752091549953,7.527024354203604e-05,0.443353772339858,-0.0268431708444274,0.0996539110504203,101.0,1e-05,7.0,3145728.0,0.0044062302580901,0.0991997160357384,0.0024770015910646,64.63395881652832,0.0582342147827148,0.7261589765548706,2.415407657623291,-0.0002272129058837,0.0041980743408203,-0.0002272129058837,-0.0044252872467041,-0.0003129948533202,0.0017350241344537,-0.0020480189877739,0.8738966584205627,0.7751152515411377,0.0,0.0,0.7254639267921448,2.418717861175537,0.000467836856842,0.0008878707885742,0.000467836856842,-0.0004200339317321,0.0006444639569019,0.0003669485391132,0.0002775154177887,0.8738966584205627,0.7751152515411377,0.0,0.0
37,176,population_random,0.0020620122086256,0.0261689964681863,-0.0175647351425141,0.0787959985799862,65.64235639572144,1561,0,0.0,0.0,9838,7503,4694,0.0003462260938249,-0.000915388460271,0.0003462260938249,0.0004293788414055,-0.0003193982323507,0.0004293788414055,-0.0004511642327997,-0.0023035376798361,-0.0004511642327997,-0.0005595198600517,-0.0008037526088926,-0.0005595198600517,-0.0029797990992665,0.0015161318778991,0.516,0.0020837725436305,0.0223598544491657,3.690086487040389e-05,0.7919855568410901,-0.0146861182932437,0.0931925808495197,101.0,1e-05,7.0,3145728.0,0.0020885960631338,0.1047404939761126,0.0024829047428267,64.63395881652832,0.0570131540298461,0.7252060770988464,2.417410373687744,0.0007256865501403,0.0021953582763671,0.0007256865501403,-0.0014696717262268,0.0009996622085974,0.0009073206627697,9.234154582767996e-05,0.8721575736999512,0.7751152515411377,0.0,0.0,0.7256524562835693,2.4149863719940186,0.0002793073654174,0.0046193599700927,0.0002793073654174,-0.0043400526046752,0.0003847570521139,0.0019091374718901,-0.0015243804197761,0.8738966584205627,0.7751152515411377,0.0,0.0
