layer,expert,panel_group,selection_supervised_routing_mass,selection_supervised_selected_rate,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
1,184,population_random,0.0006668902146060218,0.0064061499039077515,0.0003055440029129,0.0007033446454443,-0.0002219644811702,0.0002554229908104,0.0005800248373303,-2.5337495990207515e-10,-0.0017102402222743,-0.0001795956371873,0.4403656083861622
2,21,population_random,0.0014129189021460603,0.016655989750160152,0.001399808214046,0.0,0.001399808214046,0.0011808897013015,0.0,0.0,0.0,0.0011808897013015,1180889701.3015344
3,255,population_random,0.0,0.0,0.0033978885039687,0.0255555883049964,-0.0157688027247786,0.0034217358030874,0.0214302236686021,2.3952270566951483e-05,0.3266431168518841,-0.0126509319483641,0.159668692956342
4,213,population_random,0.003104230060858424,0.023062139654067906,0.0099424486979842,0.0313386693596839,-0.0135615533217787,0.0100499424806553,0.0266096498458875,0.000115580522106,0.4321971672521218,-0.0099072949037602,0.3776803730407185
5,122,population_random,0.13648508818465727,0.7930813581037797,0.0943112447857856,0.0124524207785725,0.0849719292018562,0.0882633096053951,0.0123118953866699,8.94631239134469e-06,0.0082326363860007,0.0790293880653927,7.1689457086996455
6,154,population_random,0.0002608754404228059,0.004484304932735426,0.00024957297137,0.1081189960241317,-0.0808396740467287,0.0002075391706126,0.0897607004858332,-4.852983614966888e-08,-0.0026050886999279,-0.0671129861937622,0.0023121384914226
7,13,population_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0017475585488091,0.0,0.0,-0.0013106689116068,0.0
8,116,population_random,0.000812967949231262,0.009609224855861628,0.0016254965448752,0.0055884174071252,-0.0025658165104687,0.0013587133234619,0.0046579703011898,-1.4833573924732946e-08,-0.0023438037837593,-0.0021347644024304,0.2916964332776439
9,74,population_random,0.0052888272741832155,0.044202434336963484,0.0447912029922008,0.1601212471723556,-0.0752997323870658,0.0455000395439802,0.1387627532184181,0.0031036529690027,0.4915735116216684,-0.0585720253698333,0.3278980741469829
10,73,population_random,0.0018420808976617553,0.018577834721332478,0.0041297008283436,0.0214833822101354,-0.0119828358292579,0.0037805795849231,0.0179371170522687,-4.042835826112423e-07,-0.0059617680952731,-0.0096722582042783,0.2107685183575367
11,67,population_random,0.016387607102818707,0.09160794362588084,0.0487600341439247,0.0429931841790676,0.016515146009624,0.0408608049234575,0.0600778754226649,4.41912798123667e-05,0.018001765315826,-0.0041976016435411,0.6801306576723969
12,139,population_random,0.0013563020499679692,0.01729660474055093,0.0141670312732458,0.116575539112091,-0.0732646230608224,0.0121049757386152,0.0977215500901012,-1.403041915182257e-05,-0.0118608653312779,-0.0611861868289606,0.1238721216285492
13,205,population_random,0.007149988989429853,0.04868673926969891,0.0398289300501346,0.0156174823641777,0.0281158182770013,0.0332791478400926,0.0352165496458471,2.319703821740404e-05,0.0197930871736677,0.0068667356057072,0.9449860413304876
14,15,population_random,0.00034001391335682253,0.003843689942344651,0.0058639626950025,0.026505185291171,-0.0140149262733757,0.0051482157437521,0.0230709181861737,3.6995050322730094e-05,0.3114741468427018,-0.0121549728958781,0.2231474145062122
15,246,population_random,0.0017360415999359384,0.020499679692504803,0.0255405232310295,7.104565611371072e-07,0.0255399903886086,0.021424000748876,5.871394147649511e-07,2.087124310184985e-11,0.001659229674177,0.0214235603943149,36488.71753693307
16,148,population_random,0.0017024155689461884,0.02242152466367713,0.0054179187864065,0.0574337728321552,-0.0376574108377099,0.0045195554062471,0.047794626871302,4.018986146547832e-06,0.0186055159883517,-0.0313264147472293,0.0945619979066373
17,106,population_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,239,population_random,5.223764814221653e-05,0.0006406149903907751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,169,population_random,0.00163688390855221,0.01985906470211403,0.1685918122529983,0.4610525667667389,-0.1771976128220558,0.1650998071467017,0.407371508922232,0.0450809653848409,0.6702795817747603,-0.1404288245449722,0.4052806922680848
20,40,population_random,0.0003415779147982063,0.0032030749519538757,0.0385083816945552,0.1661418229341507,-0.0860979855060577,0.0396835921493873,0.1451430084057667,0.0026651574298739,0.4627173346962955,-0.0691736641549377,0.2734102908916777
21,44,population_random,0.0006659518137411915,0.0064061499039077515,0.0007613027119077,0.3540685474872589,-0.2647901079035364,0.0006325108303431,0.295128674034296,4.217762068492448e-07,0.0022594498374536,-0.2207139946953788,0.0021431696950851
22,118,population_random,0.002067609905509289,0.023062139654067906,0.003919577691704,0.0062371920794248,-0.0007583163678646,0.0032794315309316,0.0065955557249935,-8.287920305605213e-08,-0.003831736221373,-0.0016672352628135,0.4972183796442173
23,63,population_random,0.00044730441223574634,0.0032030749519538757,0.0264616683125495,0.5130614638328552,-0.3583344295620918,0.0322711159765258,0.4278603111451602,-0.000142560522363,-0.0103248390715753,-0.2886241173823443,0.0754244203910322
24,92,population_random,0.008955159453074952,0.09096732863549008,0.0943974927067756,0.0587424300611019,0.0503406701609492,0.0910463225594404,0.0514579161608651,0.000372612310457,0.0795321265946967,0.0524528854387915,1.7693355920796838
25,95,population_random,0.005049847853939782,0.05445227418321589,0.0451033040881156,0.0678000524640083,-0.0057467352598905,0.0418442000872533,0.0580991653421311,0.0002354549142182,0.0968506624676503,-0.0017301739193449,0.7202203308795118
26,99,population_random,0.009080123168241512,0.11018577834721333,0.0534807853400707,0.1620527058839798,-0.0680587440729141,0.0481479997043212,0.1393505767893907,0.0002758650080068,0.0411158806008457,-0.0563649328877218,0.3455170463825553
27,231,population_random,0.004531224975976938,0.03459320948110186,0.6659753322601318,3.7516274452209473,-2.1477452516555786,0.6823962376565734,3.1878169781021723,0.4622378349304199,0.2124885276569396,-1.7084664959200555,0.2140638067818484
28,207,population_random,0.01146694576793722,0.07174887892376682,0.0455180145800113,0.0210197698324918,0.0297531872056424,0.0383255820765756,0.028832180461916,8.377987796848174e-06,0.0075818201176647,0.0167014467301385,1.3292640882943263
29,220,population_random,0.03482014609024664,0.216527866752082,0.3531262576580047,0.0169972460716962,0.3403783231042325,0.3608124119883882,0.0153414468703328,-4.203502248856239e-05,-0.0075938758867259,0.3493063268356385,23.518799433618284
30,251,population_random,0.0,0.0,0.007339128293097,0.036416258662939,-0.0199730657041072,0.0073862752424949,0.0314348368491943,0.0001380827925459,0.5947067443078216,-0.0161898523944008,0.2349710061386648
31,55,population_random,0.00024836342889173607,0.0025624599615631004,0.000145496262121,0.0,0.000145496262121,0.0001207291417815,9.357331747951838e-06,4.772074662512393e-13,0.0004224186551678,0.0001137111429705,12.90208919928881
32,204,population_random,0.004433162085602178,0.03459320948110186,0.0332967117428779,0.2598861753940582,-0.1616179198026657,0.0323499188977225,0.2165779090535156,-1.0754477443697397e-05,-0.0015349773105721,-0.1300835128924141,0.1493685068756464
33,0,population_random,0.0,0.0,0.0014177312841638,0.0090207932516932,-0.005347863654606,0.0011810368682417,0.007521015472049,2.294346490572252e-08,0.0025829682518001,-0.004459724735795,0.1570315700684206
34,164,population_random,0.004994795003203075,0.04099935938500961,0.0024040723219513,0.0012936685234308,0.0014338209293782,0.0020312790574146,0.0011434725067363,1.0941316830326286e-07,0.0471057883254343,0.0011736746773624,1.776412676012499
35,250,population_random,0.001987533031710442,0.017937219730941704,0.0174090731889009,0.0032678807619959,0.014958162617404,0.0145687793423308,0.0040361771898033,-1.3791550657060725e-07,-0.0023454150613939,0.0115416464499783,3.609548999862244
36,87,population_random,0.0,0.0,0.0041557978838682,0.0484751164913177,-0.03220053948462,0.004113236021819,0.0412752091549953,7.527024354203604e-05,0.443353772339858,-0.0268431708444274,0.0996539110504203
37,176,population_random,0.0,0.0,0.0020620122086256,0.0261689964681863,-0.0175647351425141,0.0020837725436305,0.0223598544491657,3.690086487040389e-05,0.7919855568410901,-0.0146861182932437,0.0931925808495197
38,168,population_random,0.0,0.0,0.0001791549875633,1.5641196966171265,-1.1729106174752817,0.0002040110354856,1.303472604290303,-1.8718655780958211e-06,-0.0070391316884596,-0.977400442182242,0.0001565134816136
39,5,population_random,0.001383828475336323,0.007046764894298526,6.207899332366651e-06,0.0,6.207899332366651e-06,5.179676321613507e-06,5.636255350458996e-07,6.709307052922049e-15,0.002298181825472,4.756957170329082e-06,9.189908564527917
11,248,population_random,0.01663315532911595,0.1287636130685458,0.0167295467108488,0.2919360995292663,-0.2022225279361009,0.0156163130021458,0.244866695302662,1.1797432762250535e-05,0.0030851713212546,-0.1680337084748506,0.0637747529641788
15,7,population_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7,population_random,0.00040163557014734146,0.005765534913516977,0.0015694946050643,0.0013930374989286,0.0005247164808679,0.0013016453100673,0.0031883723625451,8.661369954587882e-10,0.0002087011755187,-0.0010896339618414,0.4082475826694396
21,1,population_random,0.0016124854860666239,0.011531069827033953,0.0322853587567806,0.0311161149293184,0.0089482725597918,0.0324156902845885,0.0279821532066745,0.0001864154619397,0.2055159472283862,0.0114290753795825,1.1584415982576333
16,143,population_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,103,population_random,0.008893224995996157,0.08135810377962845,0.1365028619766235,0.3973324596881866,-0.1614964827895164,0.1399446094409883,0.3645131440945488,0.0004538256907835,0.0088965107865162,-0.1334402486299232,0.3839219839060318
6,104,population_random,0.0,0.0,0.0220869779586792,0.0565072931349277,-0.0202934918925166,0.0219549707260649,0.0515225626518384,0.0006489734223578,0.573715512732357,-0.0166869512628139,0.4261234223537863
6,178,population_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,71,population_random,0.004801484425048046,0.035233824471492634,0.0385262891650199,0.1662976443767547,-0.086196944117546,0.03960113792903,0.146954170914882,0.0029066076967865,0.4994555424844573,-0.0706144902571314,0.2694795097152984
28,149,sentinel,0.015506605090887252,0.07367072389493914,2.027724027633667,3.933236360549927,-0.922203242778778,2.0823394948006064,3.430526873991619,1.4069161415100098,0.1969499388040535,-0.4905556606931078,0.6070028223906829
30,229,sentinel,0.0159249754764574,0.03074951953875721,1.9938936233520508,7.907148361206055,-3.93646764755249,2.003896915402896,6.959974031742475,5.479002934880555,0.3928425641382382,-3.2160836084039603,0.2879172977174053
29,194,sentinel,0.019288204176008968,0.133888532991672,1.7742013931274414,7.061946392059326,-3.522258400917053,1.8301557037944136,5.991816662151956,2.0929916501045227,0.1908626457373846,-2.663706792819553,0.3054425405494315
27,89,sentinel,0.009400587063581038,0.03459320948110186,1.7297823429107666,3.2424979209899902,-0.7020910978317261,1.7787467030583788,2.8270043950783807,0.959892749786377,0.1908895348096135,-0.3415065932504066,0.6291984215356808
24,153,sentinel,0.02333646550688661,0.16079436258808455,1.7215179204940796,6.016139030456543,-2.790586352348328,1.759929687439309,5.269477046520938,3.6162883043289193,0.3899421774213921,-2.1921780974513947,0.333985644476985
